"id_maquina","id_planta","dia","tiempo_anios","tipo","fabricante","plan_mantenimiento","antiguedad_anios","carga","temperatura_observada","vibracion_observada","degradacion","mantenimiento_realizado","dias_desde_mant","mantenimiento_reciente","tiempo","fallo"
"M0016","P12",120,0.328767123287671,"Fresadora","A","Correctivo",4.42758976164773,1,44.1665255951591,2.03729349608769,2.68984570114437,FALSE,120,0,653.710987805461,1
"M0016","P12",150,0.410958904109589,"Fresadora","A","Correctivo",4.42758976164773,0.932755872828194,46.1862133120314,1.44046216280804,2.45510300934278,FALSE,150,0,653.710987805461,1
"M0016","P12",180,0.493150684931507,"Fresadora","A","Correctivo",4.42758976164773,0.979965322803625,44.142329560336,1.82663348332789,2.88576540149314,FALSE,180,0,653.710987805461,1
"M0016","P12",210,0.575342465753425,"Fresadora","A","Correctivo",4.42758976164773,0.862311734461863,40.0804327862459,1.28835859570543,1.88862175083886,FALSE,210,0,653.710987805461,1
"M0016","P12",240,0.657534246575342,"Fresadora","A","Correctivo",4.42758976164773,0.870399798325507,36.5611517612615,1.40200066772394,2.6072567934056,FALSE,240,0,653.710987805461,1
"M0016","P12",270,0.73972602739726,"Fresadora","A","Correctivo",4.42758976164773,0.849268848196377,35.2725945288522,1.16586857123314,2.26133093190696,FALSE,270,0,653.710987805461,1
"M0016","P12",300,0.821917808219178,"Fresadora","A","Correctivo",4.42758976164773,0.864860318978343,NA,1.56138993455112,3.55767356571743,FALSE,300,0,653.710987805461,1
"M0016","P12",330,0.904109589041096,"Fresadora","A","Correctivo",4.42758976164773,0.832042933103623,39.3829406139876,1.46044713560139,1.38094552268949,FALSE,330,0,653.710987805461,1
"M0016","P12",360,0.986301369863014,"Fresadora","A","Correctivo",4.42758976164773,0.803715957880252,36.6981128803272,1.4548618798366,3.48884364698051,FALSE,360,0,653.710987805461,1
"M0016","P12",390,1.06849315068493,"Fresadora","A","Correctivo",4.42758976164773,0.923855457415577,43.4421262243698,1.55327257108299,2.00007204262587,FALSE,390,0,653.710987805461,1
"M0016","P12",420,1.15068493150685,"Fresadora","A","Correctivo",4.42758976164773,1,43.6971225305222,2.07680469887813,3.18512408224464,FALSE,420,0,653.710987805461,1
"M0016","P12",450,1.23287671232877,"Fresadora","A","Correctivo",4.42758976164773,1,46.8004351582369,2.92724435785342,3.06889245654009,FALSE,450,0,653.710987805461,1
"M0016","P12",480,1.31506849315068,"Fresadora","A","Correctivo",4.42758976164773,0.870649909678375,39.1215826084666,1.85907849389804,2.76293124630028,FALSE,480,0,653.710987805461,1
"M0016","P12",510,1.3972602739726,"Fresadora","A","Correctivo",4.42758976164773,1,NA,1.62819894925113,2.74012854164788,FALSE,510,0,653.710987805461,1
"M0016","P12",540,1.47945205479452,"Fresadora","A","Correctivo",4.42758976164773,0.948790070639824,43.9923632671309,2.17333959681115,2.34258340846423,FALSE,540,0,653.710987805461,1
"M0016","P12",570,1.56164383561644,"Fresadora","A","Correctivo",4.42758976164773,0.92003108384993,41.0643716569941,1.95899295070082,4.5315734585117,FALSE,570,0,653.710987805461,1
"M0016","P12",600,1.64383561643836,"Fresadora","A","Correctivo",4.42758976164773,0.944073260561161,37.4913924631864,1.85572061803035,2.21776690480028,FALSE,600,0,653.710987805461,1
"M0016","P12",630,1.72602739726027,"Fresadora","A","Correctivo",4.42758976164773,0.950746521722894,30.9859907315834,2.40808396506455,3.86470061445339,FALSE,630,0,653.710987805461,1
"M0017","P04",0,0,"Fresadora","B","Preventivo",7.87048859354509,0.846812337151104,39.110848559844,1.88941668324685,2.19742901403511,FALSE,0,0,526.790049136333,1
"M0017","P04",30,0.0821917808219178,"Fresadora","B","Preventivo",7.87048859354509,0.88366533588694,46.0147864284375,1.28068425135321,1.83291208623173,FALSE,30,0,526.790049136333,1
"M0017","P04",60,0.164383561643836,"Fresadora","B","Preventivo",7.87048859354509,0.854383975952513,43.9079382227073,3.48478796103499,2.59086507650734,FALSE,60,0,526.790049136333,1
"M0017","P04",90,0.246575342465753,"Fresadora","B","Preventivo",7.87048859354509,1,49.3454331360799,1.73186676697313,3.03449873266916,FALSE,90,0,526.790049136333,1
"M0017","P04",120,0.328767123287671,"Fresadora","B","Preventivo",7.87048859354509,0.872896032697329,45.6156869516133,1.54944258790854,2.33532008017293,FALSE,120,0,526.790049136333,1
"M0017","P04",150,0.410958904109589,"Fresadora","B","Preventivo",7.87048859354509,0.88234869683655,43.9870696637839,1.85841431125439,2.34032329828402,FALSE,150,0,526.790049136333,1
"M0017","P04",180,0.493150684931507,"Fresadora","B","Preventivo",7.87048859354509,0.867850447228703,42.3307976994984,1.36389056179245,3.42064289494712,FALSE,180,0,526.790049136333,1
"M0017","P04",210,0.575342465753425,"Fresadora","B","Preventivo",7.87048859354509,0.833489594203645,40.5317691826331,1.63858799606409,1.91797499501238,FALSE,210,0,526.790049136333,1
"M0017","P04",240,0.657534246575342,"Fresadora","B","Preventivo",7.87048859354509,0.900131746576752,41.0888266607705,1.75725817180896,2.45711377242221,FALSE,240,0,526.790049136333,1
"M0017","P04",270,0.73972602739726,"Fresadora","B","Preventivo",7.87048859354509,0.766016151574037,37.3893842641825,1.99495385832429,2.13993860671264,FALSE,270,0,526.790049136333,1
"M0017","P04",300,0.821917808219178,"Fresadora","B","Preventivo",7.87048859354509,0.762460046795866,38.2613348661856,1.86503362860606,3.46847678465163,FALSE,300,0,526.790049136333,1
"M0017","P04",330,0.904109589041096,"Fresadora","B","Preventivo",7.87048859354509,0.845722217751813,38.5682046006013,1.77940492673735,1.76954093263084,FALSE,330,0,526.790049136333,1
"M0017","P04",360,0.986301369863014,"Fresadora","B","Preventivo",7.87048859354509,0.826922904428469,41.1860957615841,1.28318477463356,1.10161614631619,TRUE,0,1,526.790049136333,1
"M0017","P04",390,1.06849315068493,"Fresadora","B","Preventivo",7.87048859354509,0.823463163722384,43.4429356811704,1.897784527571,1.62938071990793,FALSE,30,1,526.790049136333,1
"M0017","P04",420,1.15068493150685,"Fresadora","B","Preventivo",7.87048859354509,0.982886337655503,42.9513767484189,NA,1.11557183340222,FALSE,60,1,526.790049136333,1
"M0017","P04",450,1.23287671232877,"Fresadora","B","Preventivo",7.87048859354509,0.989174115797095,51.4166887656071,3.24195442679548,2.46159531499106,FALSE,90,1,526.790049136333,1
"M0017","P04",480,1.31506849315068,"Fresadora","B","Preventivo",7.87048859354509,0.91118829920676,46.975918964901,1.50938665446593,2.07324057812863,FALSE,120,0,526.790049136333,1
"M0017","P04",510,1.3972602739726,"Fresadora","B","Preventivo",7.87048859354509,0.951330334333386,50.8474693074606,2.76042318875192,1.89152243913839,FALSE,150,0,526.790049136333,1
"M0018","P12",0,0,"Torno","A","Preventivo",5.26338776603968,0.949497492225247,41.1831117413812,1.64457701908782,3.9716783523897,FALSE,0,0,720,0
"M0018","P12",30,0.0821917808219178,"Torno","A","Preventivo",5.26338776603968,1,40.5342614315948,2.53838988896339,3.40588869851365,FALSE,30,0,720,0
"M0018","P12",60,0.164383561643836,"Torno","A","Preventivo",5.26338776603968,0.936981918484235,42.7777747565851,2.71840810129923,3.40787146293164,FALSE,60,0,720,0
"M0018","P12",90,0.246575342465753,"Torno","A","Preventivo",5.26338776603968,0.980395679270361,41.0987355669329,2.04096571180856,2.30653566261455,FALSE,90,0,720,0
"M0018","P12",120,0.328767123287671,"Torno","A","Preventivo",5.26338776603968,0.970550871677269,48.031687427654,2.43870747978604,2.48901505707877,FALSE,120,0,720,0
"M0018","P12",150,0.410958904109589,"Torno","A","Preventivo",5.26338776603968,1,39.7682284354919,2.54754641888651,3.19191307455236,FALSE,150,0,720,0
"M0018","P12",180,0.493150684931507,"Torno","A","Preventivo",5.26338776603968,0.926507706326727,41.4181532621254,2.46068954202785,1.22356757644268,TRUE,0,1,720,0
"M0018","P12",210,0.575342465753425,"Torno","A","Preventivo",5.26338776603968,0.763429266820228,39.1770292418422,2.44760123821267,1.18786928036208,FALSE,30,1,720,0
"M0018","P12",240,0.657534246575342,"Torno","A","Preventivo",5.26338776603968,0.891500489290224,36.8331254092237,2.04776751064118,2.65427270208928,FALSE,60,1,720,0
"M0018","P12",270,0.73972602739726,"Torno","A","Preventivo",5.26338776603968,0.894214866062781,39.1250008407075,2.35039926903112,3.67173975941045,FALSE,90,1,720,0
"M0018","P12",300,0.821917808219178,"Torno","A","Preventivo",5.26338776603968,0.935262509651813,39.389681424351,2.43798256840379,2.1560939352425,FALSE,120,0,720,0
"M0018","P12",330,0.904109589041096,"Torno","A","Preventivo",5.26338776603968,0.93615125527259,42.3876321606597,2.15742735978437,2.00101755892486,FALSE,150,0,720,0
"M0018","P12",360,0.986301369863014,"Torno","A","Preventivo",5.26338776603968,0.924033888101634,42.6154500349181,2.44690772400784,1.96850524526188,FALSE,180,0,720,0
"M0018","P12",390,1.06849315068493,"Torno","A","Preventivo",5.26338776603968,1,47.5049968757393,2.33883767031327,4.4769265818387,FALSE,210,0,720,0
"M0018","P12",420,1.15068493150685,"Torno","A","Preventivo",5.26338776603968,1,45.0607069644091,3.44818777063209,4.88009900129725,FALSE,240,0,720,0
"M0018","P12",450,1.23287671232877,"Torno","A","Preventivo",5.26338776603968,1,38.4377882986578,3.93511884218659,2.53180671707368,FALSE,270,0,720,0
"M0018","P12",480,1.31506849315068,"Torno","A","Preventivo",5.26338776603968,0.935537225516775,43.4521089567035,4.75995470036823,4.92618331426242,FALSE,300,0,720,0
"M0018","P12",510,1.3972602739726,"Torno","A","Preventivo",5.26338776603968,0.996892288564167,43.4802829754724,4.54166382846099,5.45187821744257,FALSE,330,0,720,0
"M0018","P12",540,1.47945205479452,"Torno","A","Preventivo",5.26338776603968,0.94970758876314,38.0008286619094,3.20649134668139,3.75776754279415,FALSE,360,0,720,0
"M0018","P12",570,1.56164383561644,"Torno","A","Preventivo",5.26338776603968,0.885947589710127,43.6155617662588,3.73227776530849,5.14214296441445,FALSE,390,0,720,0
"M0018","P12",600,1.64383561643836,"Torno","A","Preventivo",5.26338776603968,0.909117323072799,33.9479399948559,3.61470063789675,3.71374547383844,FALSE,420,0,720,0
"M0018","P12",630,1.72602739726027,"Torno","A","Preventivo",5.26338776603968,0.742676400905284,38.7974411184117,4.13821679243854,2.57186043896617,FALSE,450,0,720,0
"M0018","P12",660,1.80821917808219,"Torno","A","Preventivo",5.26338776603968,0.828204671207225,39.1812319724606,4.00087563391007,4.45656848312039,FALSE,480,0,720,0
"M0018","P12",690,1.89041095890411,"Torno","A","Preventivo",5.26338776603968,0.847344226898181,40.7806140234554,4.70120889898918,2.34083019295238,FALSE,510,0,720,0
"M0018","P12",720,1.97260273972603,"Torno","A","Preventivo",5.26338776603968,0.926122927872151,40.7741108292674,5.08070016442338,2.12679787090548,TRUE,0,1,720,0
"M0019","P05",0,0,"Prensa","A","Preventivo",6.46937367799336,0.754296259013532,NA,3.40407391182171,6.1934446213261,FALSE,0,0,265.720539779432,1
"M0019","P05",30,0.0821917808219178,"Prensa","A","Preventivo",6.46937367799336,0.825383207042376,42.9120075778347,2.81087614715226,5.90359537865816,FALSE,30,0,265.720539779432,1
"M0019","P05",60,0.164383561643836,"Prensa","A","Preventivo",6.46937367799336,0.836831829445797,45.4165443705933,2.71517919544602,11.326059116876,FALSE,60,0,265.720539779432,1
"M0019","P05",90,0.246575342465753,"Prensa","A","Preventivo",6.46937367799336,0.822346958089948,47.7671282187942,3.40938603575594,7.46832561232796,FALSE,90,0,265.720539779432,1
"M0019","P05",120,0.328767123287671,"Prensa","A","Preventivo",6.46937367799336,0.869001642753237,45.3337031693167,3.99309134981598,3.64143790115719,FALSE,120,0,265.720539779432,1
"M0019","P05",150,0.410958904109589,"Prensa","A","Preventivo",6.46937367799336,0.790853567942288,38.6499922436739,2.61670104395334,5.95143523916671,FALSE,150,0,265.720539779432,1
"M0019","P05",180,0.493150684931507,"Prensa","A","Preventivo",6.46937367799336,0.701102252474477,38.6009834337967,2.33652574816994,6.25234362242564,FALSE,180,0,265.720539779432,1
"M0019","P05",210,0.575342465753425,"Prensa","A","Preventivo",6.46937367799336,0.745135497974077,40.1175744136327,2.64034089415529,5.22498842822875,FALSE,210,0,265.720539779432,1
"M0019","P05",240,0.657534246575342,"Prensa","A","Preventivo",6.46937367799336,0.654559965705851,37.9878959106874,2.73143121118843,5.42841496254959,FALSE,240,0,265.720539779432,1
"M0020","P07",0,0,"Fresadora","B","Correctivo",1.24370958039143,0.800084403264082,31.0775056382047,1.43447265033637,2.62648196252198,FALSE,0,0,720,0
"M0020","P07",30,0.0821917808219178,"Fresadora","B","Correctivo",1.24370958039143,0.812096034394471,34.5228774027031,1.40222354083877,1.96859666258689,FALSE,30,0,720,0
"M0020","P07",60,0.164383561643836,"Fresadora","B","Correctivo",1.24370958039143,0.996343352628029,36.1776771972443,1.37232860015065,3.53803231823008,FALSE,60,0,720,0
"M0020","P07",90,0.246575342465753,"Fresadora","B","Correctivo",1.24370958039143,0.884043487716521,41.9948266477572,1.38619454482119,1.98288373819751,FALSE,90,0,720,0
"M0020","P07",120,0.328767123287671,"Fresadora","B","Correctivo",1.24370958039143,0.901085222611934,36.7466742079139,1.45841339148389,2.55283851394011,FALSE,120,0,720,0
"M0020","P07",150,0.410958904109589,"Fresadora","B","Correctivo",1.24370958039143,0.827054041772881,33.2053118922012,1.18392621813999,1.24773376568954,FALSE,150,0,720,0
"M0020","P07",180,0.493150684931507,"Fresadora","B","Correctivo",1.24370958039143,0.932361650294873,36.320074756515,1.42755479476295,1.70003485894949,FALSE,180,0,720,0
"M0020","P07",210,0.575342465753425,"Fresadora","B","Correctivo",1.24370958039143,0.901015410037793,34.457543720684,0.90969567685838,1.70168528221463,FALSE,210,0,720,0
"M0020","P07",240,0.657534246575342,"Fresadora","B","Correctivo",1.24370958039143,0.69162804898057,29.7382828342016,1.05799537011028,0.652763550556453,FALSE,240,0,720,0
"M0020","P07",270,0.73972602739726,"Fresadora","B","Correctivo",1.24370958039143,0.826476307692307,31.6105251452649,1.4735085640119,2.49207259176667,FALSE,270,0,720,0
"M0020","P07",300,0.821917808219178,"Fresadora","B","Correctivo",1.24370958039143,0.851819522510216,35.0581489587672,1.28080736361126,2.24810615941176,FALSE,300,0,720,0
"M0020","P07",330,0.904109589041096,"Fresadora","B","Correctivo",1.24370958039143,0.880352596277301,33.1591742563261,0.692308611988732,1.66310980244644,FALSE,330,0,720,0
"M0020","P07",360,0.986301369863014,"Fresadora","B","Correctivo",1.24370958039143,0.895470603698042,37.6007593138622,1.92932491992768,1.94060859791465,FALSE,360,0,720,0
"M0020","P07",390,1.06849315068493,"Fresadora","B","Correctivo",1.24370958039143,0.932051417598202,33.0943872993301,1.8779357847345,2.4467088815018,FALSE,390,0,720,0
"M0020","P07",420,1.15068493150685,"Fresadora","B","Correctivo",1.24370958039143,0.898754323061336,39.4552141206171,1.06067090462804,1.51849663762012,FALSE,420,0,720,0
"M0020","P07",450,1.23287671232877,"Fresadora","B","Correctivo",1.24370958039143,0.822152513200564,34.8416837695169,1.23901408739518,2.53093754565035,FALSE,450,0,720,0
"M0020","P07",480,1.31506849315068,"Fresadora","B","Correctivo",1.24370958039143,0.860636144568364,38.8445152683311,1.47016553012524,2.52515677193532,FALSE,480,0,720,0
"M0020","P07",510,1.3972602739726,"Fresadora","B","Correctivo",1.24370958039143,0.892249313266899,36.7603517865896,1.5538653077868,2.32279490921204,FALSE,510,0,720,0
"M0020","P07",540,1.47945205479452,"Fresadora","B","Correctivo",1.24370958039143,0.797278910293232,34.2022768604339,0.980659910169984,2.22945696237957,FALSE,540,0,720,0
"M0020","P07",570,1.56164383561644,"Fresadora","B","Correctivo",1.24370958039143,0.814674505937925,30.8606926809561,1.50387747188937,2.01967111011049,FALSE,570,0,720,0
"M0020","P07",600,1.64383561643836,"Fresadora","B","Correctivo",1.24370958039143,0.858310596807218,NA,1.37181169832939,2.93817637031119,FALSE,600,0,720,0
"M0020","P07",630,1.72602739726027,"Fresadora","B","Correctivo",1.24370958039143,0.907637230332993,32.5368062776734,1.45431507322296,1.0634669907343,FALSE,630,0,720,0
"M0020","P07",660,1.80821917808219,"Fresadora","B","Correctivo",1.24370958039143,0.882939968381875,33.5499416890312,2.04829212694622,2.47148554356891,FALSE,660,0,720,0
"M0020","P07",690,1.89041095890411,"Fresadora","B","Correctivo",1.24370958039143,0.808909435730874,32.475526971916,1.24492282527425,2.74561934721679,FALSE,690,0,720,0
"M0020","P07",720,1.97260273972603,"Fresadora","B","Correctivo",1.24370958039143,0.869828259582126,32.3955331671667,1.54981207587762,3.0391943355781,FALSE,720,0,720,0
"M0021","P10",0,0,"Fresadora","A","Preventivo",9.05944094017905,0.627665760027291,40.0407015114192,0.75797583324079,1.28447772263948,FALSE,0,0,554.339736550531,1
"M0021","P10",30,0.0821917808219178,"Fresadora","A","Preventivo",9.05944094017905,0.519557383102927,35.2598175580009,0.824650536335987,1.00398001371341,FALSE,30,0,554.339736550531,1
"M0021","P10",60,0.164383561643836,"Fresadora","A","Preventivo",9.05944094017905,0.620347927516525,38.0849338060639,1.22688077277171,1.01092862902981,FALSE,60,0,554.339736550531,1
"M0021","P10",90,0.246575342465753,"Fresadora","A","Preventivo",9.05944094017905,0.645424989552262,NA,1.33332203077789,1.75901558236069,FALSE,90,0,554.339736550531,1
"M0021","P10",120,0.328767123287671,"Fresadora","A","Preventivo",9.05944094017905,0.804392345573727,36.3322480492168,1.51111649593755,2.44129565677766,FALSE,120,0,554.339736550531,1
"M0021","P10",150,0.410958904109589,"Fresadora","A","Preventivo",9.05944094017905,0.642562984621596,36.2772066019255,1.3361089373498,1.5382832974074,FALSE,150,0,554.339736550531,1
"M0021","P10",180,0.493150684931507,"Fresadora","A","Preventivo",9.05944094017905,0.573805782115724,39.2757717792954,1.12338506314523,0.740780331492753,TRUE,0,1,554.339736550531,1
"M0021","P10",210,0.575342465753425,"Fresadora","A","Preventivo",9.05944094017905,0.516595984489655,30.640314194639,1.47952331526154,0.728859487773615,FALSE,30,1,554.339736550531,1
"M0021","P10",240,0.657534246575342,"Fresadora","A","Preventivo",9.05944094017905,0.529927303373947,32.6843622051115,0.975472546300133,1.41457140774581,FALSE,60,1,554.339736550531,1
"M0021","P10",270,0.73972602739726,"Fresadora","A","Preventivo",9.05944094017905,0.505660846288886,25.895948787982,0.819949729238006,1.05296057448119,FALSE,90,1,554.339736550531,1
"M0021","P10",300,0.821917808219178,"Fresadora","A","Preventivo",9.05944094017905,0.664757848742424,33.4216454504981,1.47575655975506,1.4500727287957,FALSE,120,0,554.339736550531,1
"M0021","P10",330,0.904109589041096,"Fresadora","A","Preventivo",9.05944094017905,0.507391557944406,30.0845116596506,1.22598917863194,1.60864395347204,FALSE,150,0,554.339736550531,1
"M0021","P10",360,0.986301369863014,"Fresadora","A","Preventivo",9.05944094017905,0.59780192144715,37.1164315420218,1.15558974605229,1.05177896555004,TRUE,0,1,554.339736550531,1
"M0021","P10",390,1.06849315068493,"Fresadora","A","Preventivo",9.05944094017905,0.619656302051428,39.028716756656,1.42473132038828,0.791847145516671,FALSE,30,1,554.339736550531,1
"M0021","P10",420,1.15068493150685,"Fresadora","A","Preventivo",9.05944094017905,0.689687426265417,37.5813055031802,1.91522564641973,0.684998519326896,FALSE,60,1,554.339736550531,1
"M0021","P10",450,1.23287671232877,"Fresadora","A","Preventivo",9.05944094017905,0.700657564213352,42.1066715229898,1.71615292814896,1.41242685775127,FALSE,90,1,554.339736550531,1
"M0021","P10",480,1.31506849315068,"Fresadora","A","Preventivo",9.05944094017905,0.506575157772527,37.703866155252,1.67968475994763,0.8922283046139,FALSE,120,0,554.339736550531,1
"M0021","P10",510,1.3972602739726,"Fresadora","A","Preventivo",9.05944094017905,0.696442254427765,35.0489677366234,2.14024463507145,2.02495860793041,FALSE,150,0,554.339736550531,1
"M0021","P10",540,1.47945205479452,"Fresadora","A","Preventivo",9.05944094017905,0.584036456937052,39.6522737728543,1.37451685675988,1.43030670034713,FALSE,180,0,554.339736550531,1
"M0022","P12",0,0,"Fresadora","B","Preventivo",7.61938706937498,0.559780401645281,32.2575045472881,0.855229122826337,1.26768887219216,FALSE,0,0,720,0
"M0022","P12",30,0.0821917808219178,"Fresadora","B","Preventivo",7.61938706937498,0.569808148047496,32.6495183394962,1.1099342819439,1.54360778230904,FALSE,30,0,720,0
"M0022","P12",60,0.164383561643836,"Fresadora","B","Preventivo",7.61938706937498,0.572479468843892,35.2268225708635,1.22676612704892,1.20968032129752,FALSE,60,0,720,0
"M0022","P12",90,0.246575342465753,"Fresadora","B","Preventivo",7.61938706937498,0.50522136331867,36.1750028520197,0.759528831515778,1.54432860923278,FALSE,90,0,720,0
"M0022","P12",120,0.328767123287671,"Fresadora","B","Preventivo",7.61938706937498,0.490320060203408,33.5614325015526,1.01245317712307,2.11952800488968,FALSE,120,0,720,0
"M0022","P12",150,0.410958904109589,"Fresadora","B","Preventivo",7.61938706937498,0.526069835282207,34.7487462955473,1.28722138123437,1.35376608018089,FALSE,150,0,720,0
"M0022","P12",180,0.493150684931507,"Fresadora","B","Preventivo",7.61938706937498,0.406801048965845,27.44125751076,1.0577331506869,0.342908218534155,TRUE,0,1,720,0
"M0022","P12",210,0.575342465753425,"Fresadora","B","Preventivo",7.61938706937498,0.446739903001954,35.1738776474226,0.982046123390341,0.548869386596952,FALSE,30,1,720,0
"M0022","P12",240,0.657534246575342,"Fresadora","B","Preventivo",7.61938706937498,0.401870194353814,26.9409586986091,0.839091651620679,0.648348903009474,FALSE,60,1,720,0
"M0022","P12",270,0.73972602739726,"Fresadora","B","Preventivo",7.61938706937498,0.325996315521024,NA,0.909576844612952,0.693345934586469,FALSE,90,1,720,0
"M0022","P12",300,0.821917808219178,"Fresadora","B","Preventivo",7.61938706937498,0.317650263901439,27.4966415190036,0.963692867663508,0.936535590594886,FALSE,120,0,720,0
"M0022","P12",330,0.904109589041096,"Fresadora","B","Preventivo",7.61938706937498,0.327792039518615,30.9494813215503,0.925171719684382,0.943605838200982,FALSE,150,0,720,0
"M0022","P12",360,0.986301369863014,"Fresadora","B","Preventivo",7.61938706937498,0.397950817364377,34.3162063797608,1.38071920760583,0.752824015552213,TRUE,0,1,720,0
"M0022","P12",390,1.06849315068493,"Fresadora","B","Preventivo",7.61938706937498,0.426945719593747,31.574651293058,1.61486745782241,0.767245444949127,FALSE,30,1,720,0
"M0022","P12",420,1.15068493150685,"Fresadora","B","Preventivo",7.61938706937498,0.56009320327579,35.7056241875461,1.68741244116785,0.67545254969153,FALSE,60,1,720,0
"M0022","P12",450,1.23287671232877,"Fresadora","B","Preventivo",7.61938706937498,0.467617072831919,37.9400805728409,1.00400674288426,0.941489467753506,FALSE,90,1,720,0
"M0022","P12",480,1.31506849315068,"Fresadora","B","Preventivo",7.61938706937498,0.488533852968164,33.6348031426628,1.46733223399657,1.20017046166424,FALSE,120,0,720,0
"M0022","P12",510,1.3972602739726,"Fresadora","B","Preventivo",7.61938706937498,0.46796528136219,38.5442506183592,1.38415416974305,1.88408586409138,FALSE,150,0,720,0
"M0022","P12",540,1.47945205479452,"Fresadora","B","Preventivo",7.61938706937498,0.554096706821869,35.9897111076147,1.39844003139092,1.829579544873,FALSE,180,0,720,0
"M0022","P12",570,1.56164383561644,"Fresadora","B","Preventivo",7.61938706937498,0.397784312885824,29.2606659012297,1.30020706763631,1.90432360911683,FALSE,210,0,720,0
"M0022","P12",600,1.64383561643836,"Fresadora","B","Preventivo",7.61938706937498,0.370671229469777,31.9477353510806,1.45454895728642,1.044174442717,FALSE,240,0,720,0
"M0022","P12",630,1.72602739726027,"Fresadora","B","Preventivo",7.61938706937498,0.492727999530002,35.3542161723399,1.10837832921765,2.38073741648823,FALSE,270,0,720,0
"M0022","P12",660,1.80821917808219,"Fresadora","B","Preventivo",7.61938706937498,0.36951179799363,30.8977890520589,1.22107729194505,0.748155709224533,FALSE,300,0,720,0
"M0022","P12",690,1.89041095890411,"Fresadora","B","Preventivo",7.61938706937498,0.424429400341845,30.9109690963208,1.71424158718536,2.33213690193404,FALSE,330,0,720,0
"M0022","P12",720,1.97260273972603,"Fresadora","B","Preventivo",7.61938706937498,0.462516815426701,32.7703867105177,1.41263382053768,0.643811606797275,TRUE,0,1,720,0
"M0023","P02",0,0,"Torno","B","Correctivo",4.00561670334926,0.613241202987238,36.7260992914576,1.15584771054174,1.92000388950705,FALSE,0,0,720,0
"M0023","P02",30,0.0821917808219178,"Torno","B","Correctivo",4.00561670334926,0.65870415492189,37.9190979850924,1.48542411709953,3.00675583538136,FALSE,30,0,720,0
"M0023","P02",60,0.164383561643836,"Torno","B","Correctivo",4.00561670334926,0.689791999434164,42.9326752377237,1.46508724958253,2.60743015437883,FALSE,60,0,720,0
"M0023","P02",90,0.246575342465753,"Torno","B","Correctivo",4.00561670334926,0.783859243213367,40.7624463597377,1.0948790849618,3.56689584926997,FALSE,90,0,720,0
"M0023","P02",120,0.328767123287671,"Torno","B","Correctivo",4.00561670334926,0.755472602514633,41.8993503072425,1.42054561235442,1.37336959142038,FALSE,120,0,720,0
"M0023","P02",150,0.410958904109589,"Torno","B","Correctivo",4.00561670334926,0.647486091897908,39.543864675023,1.29877186346885,2.17507141595663,FALSE,150,0,720,0
"M0023","P02",180,0.493150684931507,"Torno","B","Correctivo",4.00561670334926,0.651526802394469,36.8101410605766,1.21621816557939,4.07269519665015,FALSE,180,0,720,0
"M0023","P02",210,0.575342465753425,"Torno","B","Correctivo",4.00561670334926,0.535886569752478,34.7204506300665,1.22767817473705,2.34020146475537,FALSE,210,0,720,0
"M0023","P02",240,0.657534246575342,"Torno","B","Correctivo",4.00561670334926,0.633657701281847,34.833347304754,1.10124495600333,1.02143383626314,FALSE,240,0,720,0
"M0023","P02",270,0.73972602739726,"Torno","B","Correctivo",4.00561670334926,0.518969954223119,34.8954699037056,1.08979399494099,1.58867941062432,FALSE,270,0,720,0
"M0023","P02",300,0.821917808219178,"Torno","B","Correctivo",4.00561670334926,0.606164766620881,31.6581721133795,1.49027380193094,4.24003284158618,FALSE,300,0,720,0
"M0023","P02",330,0.904109589041096,"Torno","B","Correctivo",4.00561670334926,0.6021575346453,37.655877220195,1.82034404358549,2.04262493251905,FALSE,330,0,720,0
"M0023","P02",360,0.986301369863014,"Torno","B","Correctivo",4.00561670334926,0.617847888133728,35.8902059135719,1.28601654201517,2.59881552628671,FALSE,360,0,720,0
"M0023","P02",390,1.06849315068493,"Torno","B","Correctivo",4.00561670334926,0.554743117865811,35.6578310893451,1.22339542891463,2.29569522231121,FALSE,390,0,720,0
"M0023","P02",420,1.15068493150685,"Torno","B","Correctivo",4.00561670334926,0.779386548528495,42.5785120977175,1.82955028045769,2.23080037653363,FALSE,420,0,720,0
"M0023","P02",450,1.23287671232877,"Torno","B","Correctivo",4.00561670334926,0.712243292893223,41.6669917353403,1.53790666274657,2.10269835189812,FALSE,450,0,720,0
"M0023","P02",480,1.31506849315068,"Torno","B","Correctivo",4.00561670334926,0.621204049600282,40.2497946964474,1.40185466220425,1.86599374862214,FALSE,480,0,720,0
"M0023","P02",510,1.3972602739726,"Torno","B","Correctivo",4.00561670334926,0.547210558480483,37.8101983219561,1.05946630822897,2.94059680631062,FALSE,510,0,720,0
"M0023","P02",540,1.47945205479452,"Torno","B","Correctivo",4.00561670334926,0.65654824215072,35.8939584335631,1.26451345937436,1.67434444923896,FALSE,540,0,720,0
"M0023","P02",570,1.56164383561644,"Torno","B","Correctivo",4.00561670334926,0.580670638767023,36.2324366397466,1.29423691507689,2.56887094189039,FALSE,570,0,720,0
"M0023","P02",600,1.64383561643836,"Torno","B","Correctivo",4.00561670334926,0.55557205056339,35.0928188519331,0.996535958378888,2.80443171510694,FALSE,600,0,720,0
