"id_maquina","id_planta","tipo","fabricante","antiguedad_anios","capacidad_kw","carga_media","plan_mantenimiento","calidad_mantenimiento","tiempo","fallo"
"M0229","P03","Fresadora","A",2.13533294804593,71.861010555669,0.293283545018557,"Correctivo",0.551092236535844,720,0
"M0230","P08","Fresadora","A",4.7149962665119,79.7839204908775,0.293458116091031,"Preventivo",0.720227099612121,561.177746454867,1
"M0231","P01","Torno","C",4.37199308029325,118.993096081747,0.685746604235513,"Correctivo",0.683622897300344,60.6541612547292,1
"M0232","P11","Prensa","A",7.01918761073559,82.980323504078,0.765038538978617,"Correctivo",0.733413789787234,367.843597087652,1
"M0233","P01","Fresadora","A",6.07584272526249,48.9973045399157,0.629768710988588,"Preventivo",0.683622897300344,720,0
"M0234","P07","Torno","B",4.69302640670029,93.6210457098004,0.500491311261076,"Correctivo",0.833908884598662,540.813886324818,1
"M0235","P06","Fresadora","C",5.34527137051289,39.832340235836,0.775422628173717,"Correctivo",0.557821620353168,536.949244418919,1
"M0236","P09","Prensa","B",6.28498029423022,85.6530596674449,0.699862459976802,"Correctivo",0.715842653675653,532.911257582615,1
"M0237","P04","Prensa","A",4.95480503459722,77.5564343767313,0.553441117095012,"Preventivo",0.594337764396895,720,0
"M0238","P10","Prensa","A",8.68260470402689,56.5961169897555,0.836052904528112,"Preventivo",0.787786282105075,584.99978205618,1
"M0239","P07","Torno","A",3.8053014461242,68.2757548793647,0.753669998379429,"Correctivo",0.833908884598662,720,0
"M0240","P11","Fresadora","C",0.843042070531901,95.8128815544585,0.436352871715904,"Preventivo",0.733413789787234,69.3062477576321,1
"M0241","P04","Prensa","A",5.88354882466281,90.120468336712,0.57683737622827,"Correctivo",0.594337764396895,338.507507810612,1
"M0242","P12","Fresadora","A",6.61544906670617,92.0312098965682,0.325638627683491,"Correctivo",0.774328743039631,720,0
"M0243","P02","Torno","A",6.06645627761254,66.6431860786432,0.748849317359319,"Correctivo",0.680793683287145,720,0
"M0244","P02","Fresadora","C",11.7101271151607,67.1176507312905,0.251364715078574,"Correctivo",0.680793683287145,720,0
"M0245","P01","Fresadora","C",5.28571726991976,70.5338652033566,0.568080157148979,"Preventivo",0.683622897300344,720,0
"M0246","P10","Prensa","C",1.50221225472042,72.3523060817958,0.708641660035255,"Preventivo",0.787786282105075,700.890649319931,1
"M0247","P01","Fresadora","C",7.73396718126023,91.8016202699051,0.690639199387957,"Preventivo",0.683622897300344,720,0
"M0248","P01","Prensa","B",10.4995586673238,99.589231339602,0.840907936346007,"Preventivo",0.683622897300344,557.489350978841,1
"M0249","P08","Prensa","A",3.43747979536938,105.354967792809,0.769410113822705,"Correctivo",0.720227099612121,720,0
"M0250","P01","Prensa","B",2.6860351617522,84.5745814819552,0.545028459804841,"Correctivo",0.683622897300344,720,0
"M0251","P05","Torno","B",2.32644027069716,95.3737810129203,0.458446398358353,"Correctivo",0.552982935374633,720,0
"M0252","P10","Prensa","A",16.5672393310321,94.0954184007448,0.809839194894703,"Correctivo",0.787786282105075,554.335560951371,1
"M0253","P04","Prensa","B",4.98359363626117,90.7515074033329,0.720253751729128,"Correctivo",0.594337764396895,227.357818146911,1
"M0254","P01","Torno","A",4.3341098551209,66.5287611446499,0.674910219202532,"Correctivo",0.683622897300344,720,0
"M0255","P09","Fresadora","A",5.98702353971489,84.3449729468428,0.929840781371722,"Preventivo",0.715842653675653,421.502566447467,1
"M0256","P04","Prensa","B",7.80581618386231,61.6095174740595,0.944400727801504,"Preventivo",0.594337764396895,720,0
"M0257","P05","Torno","B",3.47617740450793,99.8953769757587,0.718697683801217,"Correctivo",0.552982935374633,720,0
"M0258","P12","Torno","A",1.44809775174215,91.8355644497838,0.609681281597615,"Correctivo",0.774328743039631,720,0
"M0259","P08","Prensa","C",2.98239577861585,105.661213198316,0.926365332839685,"Correctivo",0.720227099612121,579.388724146706,1
"M0260","P07","Torno","A",4.72588201307908,75.844035389231,0.854789932244215,"Preventivo",0.833908884598662,720,0
"M0261","P12","Prensa","A",3.98992880942231,84.0420194954336,0.839448686073509,"Correctivo",0.774328743039631,720,0
"M0262","P05","Torno","A",3.0518299155145,71.7429632124306,0.89349814709702,"Correctivo",0.552982935374633,720,0
"M0263","P11","Torno","A",5.43140113494863,127.268156825943,0.544736824051767,"Preventivo",0.733413789787234,720,0
"M0264","P05","Torno","C",3.1678663168222,93.4970329661471,0.644381344802856,"Preventivo",0.552982935374633,720,0
"M0265","P01","Prensa","B",4.37443358398999,88.6510333834023,0.506333886208803,"Preventivo",0.683622897300344,720,0
"M0266","P07","Prensa","C",3.24145574664909,102.437455119288,0.557270899957722,"Correctivo",0.833908884598662,455.550186702142,1
"M0267","P09","Fresadora","B",3.84146094152486,85.8632957359757,0.570721328657727,"Correctivo",0.715842653675653,720,0
"M0268","P08","Torno","B",15.7302534589428,100.009278975954,0.533519552933613,"Preventivo",0.720227099612121,582.635495694464,1
"M0269","P08","Torno","B",10.9910376496204,76.3948336902338,0.574385197015172,"Preventivo",0.720227099612121,606.551054439299,1
"M0270","P12","Fresadora","B",2.81596988584773,102.686202465901,0.609374890017587,"Correctivo",0.774328743039631,720,0
"M0271","P10","Prensa","B",3.32950146408929,93.6645324684694,0.923606159619207,"Correctivo",0.787786282105075,720,0
"M0272","P05","Torno","A",1.08013615152681,56.0521746797175,0.733818230993772,"Correctivo",0.552982935374633,720,0
"M0273","P11","Prensa","B",7.82460854352651,61.1559817592368,0.59871552629259,"Preventivo",0.733413789787234,641.40745914625,1
"M0274","P06","Fresadora","A",2.07821658191971,84.0499348219532,0.701221846826838,"Correctivo",0.557821620353168,720,0
"M0275","P03","Torno","B",20,60.0621944458543,0.861276966623844,"Preventivo",0.551092236535844,41.1434083415939,1
"M0276","P12","Fresadora","C",2.86048563128243,68.952979929286,0.723428834497994,"Correctivo",0.774328743039631,720,0
"M0277","P05","Torno","B",6.15439570099267,82.6106660634449,0.647301666285467,"Correctivo",0.552982935374633,720,0
"M0278","P05","Prensa","A",10.3563947676968,67.3574479931806,0.499510741529803,"Correctivo",0.552982935374633,462.983382598854,1
"M0279","P09","Fresadora","C",6.27960613760245,70.0217866753119,0.476294008668257,"Correctivo",0.715842653675653,720,0
"M0280","P09","Torno","A",13.2658995963833,80.1274765444462,0.583610062937884,"Preventivo",0.715842653675653,309.200691868979,1
"M0281","P02","Prensa","B",6.1230812758474,88.5146572303785,0.603028386500299,"Preventivo",0.680793683287145,720,0
"M0282","P12","Torno","A",5.70653830112246,45.5488537178955,0.785874008032212,"Preventivo",0.774328743039631,408.808588726927,1
"M0283","P12","Torno","C",8.10566963129787,99.692505174657,0.368027992736127,"Preventivo",0.774328743039631,406.752011427967,1
"M0284","P12","Prensa","A",4.78454369118624,97.5732306099039,0.775129019813167,"Preventivo",0.774328743039631,720,0
"M0285","P11","Fresadora","A",6.18235304406727,73.0917286199903,0.486399688697363,"Preventivo",0.733413789787234,720,0
"M0286","P10","Torno","A",3.05028862578041,95.4433694432745,0.802924281538156,"Correctivo",0.787786282105075,720,0
"M0287","P10","Prensa","C",8.977827429861,64.9565964493994,0.601064607025505,"Correctivo",0.787786282105075,720,0
"M0288","P09","Fresadora","C",8.28914482925485,66.1547088298795,0.784368137180265,"Correctivo",0.715842653675653,50.3735813725781,1
"M0289","P02","Fresadora","C",7.86529957958232,87.8927386053094,0.357834131890641,"Preventivo",0.680793683287145,540.653604459548,1
"M0290","P05","Prensa","B",5.34164947438362,59.990535055677,0.504912168198339,"Correctivo",0.552982935374633,720,0
"M0291","P01","Torno","A",2.88075193045412,57.0319849578253,0.690737813930872,"Correctivo",0.683622897300344,720,0
"M0292","P08","Fresadora","B",5.64117840441816,76.0318663386142,0.458877491914101,"Preventivo",0.720227099612121,720,0
"M0293","P09","Fresadora","A",4.96728659464265,69.5237523106267,0.766600302612043,"Correctivo",0.715842653675653,102.240404080437,1
"M0294","P04","Prensa","A",7.97145220333507,77.5962922999922,0.789834428033652,"Preventivo",0.594337764396895,515.840193674351,1
"M0295","P07","Torno","A",6.27745946158271,96.8616405821181,0.737348594499734,"Preventivo",0.833908884598662,720,0
"M0296","P10","Fresadora","B",9.40815850621803,84.9393355435999,0.813918275051508,"Correctivo",0.787786282105075,445.477267277672,1
"M0297","P07","Torno","A",5.8312124356279,38.1817132687771,0.697485478941337,"Preventivo",0.833908884598662,720,0
"M0298","P11","Fresadora","C",4.6430687563714,50.1149039616744,0.660886674424426,"Preventivo",0.733413789787234,720,0
"M0299","P09","Prensa","C",2.74651624848685,80.8569782135653,0.518486231360692,"Correctivo",0.715842653675653,630.527386457045,1
"M0300","P02","Prensa","B",3.30557069075706,88.1172136698619,0.572998642075396,"Preventivo",0.680793683287145,720,0
"M0301","P10","Fresadora","B",4.66666626065469,71.3809150729908,0.405687841446381,"Correctivo",0.787786282105075,314.996360490097,1
"M0302","P10","Torno","A",4.22932490381763,83.6316619859888,0.907922672494778,"Correctivo",0.787786282105075,487.966273900868,1
"M0303","P10","Torno","A",8.30894668129764,75.7068039783104,0.650781631167672,"Correctivo",0.787786282105075,720,0
"M0304","P10","Fresadora","B",2.76859593803227,74.7666675910436,0.581345566374332,"Preventivo",0.787786282105075,525.492568919765,1
"M0305","P12","Prensa","A",5.43332898224137,104.084116437049,0.859554294876607,"Preventivo",0.774328743039631,126.814830479151,1
"M0306","P11","Fresadora","C",4.36112216315867,65.6187008455111,0.844877262401751,"Correctivo",0.733413789787234,116.8779097738,1
"M0307","P12","Fresadora","A",15.3562846179625,90.4550471165565,0.608606764698447,"Preventivo",0.774328743039631,577.880443648639,1
"M0308","P07","Prensa","A",7.68480327026724,73.6280029108909,0.726108359697496,"Correctivo",0.833908884598662,93.2374158005121,1
"M0309","P03","Fresadora","A",5.85143707601705,84.2780707194952,0.60328992652528,"Preventivo",0.551092236535844,598.975481917056,1
"M0310","P09","Prensa","C",5.99589439829049,102.565911004197,0.635324090806449,"Correctivo",0.715842653675653,720,0
"M0311","P09","Fresadora","C",10.7398541967293,82.9382191306411,0.761631095504535,"Correctivo",0.715842653675653,720,0
"M0312","P06","Torno","B",8.76314411810463,117.643115901386,0.458503461314701,"Correctivo",0.557821620353168,720,0
"M0313","P06","Torno","B",3.72066844015665,82.8251755667258,0.543545477567563,"Preventivo",0.557821620353168,720,0
"M0314","P03","Fresadora","C",3.21541700715617,68.3442843940321,0.712450530522198,"Correctivo",0.551092236535844,178.106984067529,1
"M0315","P02","Torno","B",9.90426984462692,74.9656323428153,0.762546364714201,"Correctivo",0.680793683287145,380.927980049076,1
"M0316","P03","Prensa","C",6.18329908951384,71.7896962959538,0.731293620897748,"Preventivo",0.551092236535844,720,0
"M0317","P06","Torno","B",4.95010357180217,83.8011021775395,0.924510132632004,"Correctivo",0.557821620353168,720,0
"M0318","P08","Fresadora","C",1.84746195265208,38.4973671589387,0.490157438991458,"Preventivo",0.720227099612121,504.139126140164,1
"M0319","P07","Prensa","A",5.08903233602053,91.0920531935121,0.56037967353404,"Correctivo",0.833908884598662,434.468570729431,1
"M0320","P12","Fresadora","C",6.9604872530157,104.008663599097,0.540409167726637,"Correctivo",0.774328743039631,223.997723682278,1
"M0321","P11","Torno","A",3.20452918529773,84.3765507813525,0.701351412489895,"Preventivo",0.733413789787234,471.757961634953,1
"M0322","P11","Torno","A",3.50325078093537,84.6243580184474,0.761499381350835,"Correctivo",0.733413789787234,720,0
"M0323","P01","Prensa","C",7.6245106816098,79.2666327920964,0.386654523772969,"Preventivo",0.683622897300344,720,0
"M0324","P05","Prensa","B",9.44953655209865,84.6184771474369,0.588418598597641,"Preventivo",0.552982935374633,720,0
"M0325","P06","Prensa","B",3.43211206160683,112.303642032598,0.783225846146382,"Correctivo",0.557821620353168,720,0
"M0326","P01","Torno","A",11.142564700118,47.237823847567,0.485679662217517,"Correctivo",0.683622897300344,571.379801518275,1
"M0327","P04","Torno","C",3.42578295023362,94.1136645198022,0.729004365065536,"Preventivo",0.594337764396895,122.95571194717,1
"M0328","P07","Torno","A",3.74041637409794,63.7709710325014,0.942616576606998,"Preventivo",0.833908884598662,534.094079333125,1
"M0329","P05","Torno","A",2.70950850697657,93.1055126017265,0.833854815216024,"Preventivo",0.552982935374633,539.506325042708,1
"M0330","P05","Torno","C",7.871348725687,30,0.778238816303869,"Preventivo",0.552982935374633,720,0
"M0331","P02","Torno","B",5.29125570596495,71.1169302303321,0.745863081404341,"Preventivo",0.680793683287145,463.968111946405,1
"M0332","P06","Torno","A",4.43744668079721,73.9514922106819,0.935280413149962,"Preventivo",0.557821620353168,720,0
"M0333","P09","Torno","C",6.23840868205402,86.5081997096131,0.597807056874037,"Correctivo",0.715842653675653,510.61881340951,1
"M0334","P11","Prensa","B",2.6796171485319,76.9314652583538,0.507134991883038,"Correctivo",0.733413789787234,519.509907191195,1
"M0335","P03","Prensa","C",13.6244720080076,102.065762850228,0.473177780757247,"Preventivo",0.551092236535844,522.011023945401,1
"M0336","P03","Prensa","A",8.16646731934009,85.6387186427841,0.622313457507325,"Correctivo",0.551092236535844,677.593776919347,1
"M0337","P11","Torno","B",8.46525040960218,51.4112898951883,0.737565074276414,"Preventivo",0.733413789787234,720,0
"M0338","P12","Torno","C",6.05533152081568,95.8934417941153,0.875570210352465,"Correctivo",0.774328743039631,274.060525121181,1
"M0339","P01","Prensa","A",8.542937318193,93.7661103189554,0.525088034547543,"Correctivo",0.683622897300344,719.268094214571,1
"M0340","P03","Prensa","A",12.8854333853768,67.4786074283494,0.542579709733659,"Preventivo",0.551092236535844,305.03846831111,1
"M0341","P11","Fresadora","C",2.34271167680908,106.394313876055,0.605750541383378,"Correctivo",0.733413789787234,669.588420639132,1
"M0342","P08","Prensa","A",6.56514076719297,86.2954635939213,0.736962166287366,"Preventivo",0.720227099612121,670.695781121483,1
"M0343","P04","Torno","B",9.40391157191523,100.273616481448,0.439156987911717,"Preventivo",0.594337764396895,720,0
"M0344","P07","Prensa","A",20,109.072172873582,0.924659802772016,"Preventivo",0.833908884598662,94.3962909986777,1
"M0345","P10","Prensa","C",8.46162460314777,64.0872271352251,0.73878275057296,"Preventivo",0.787786282105075,720,0
"M0346","P11","Prensa","B",12.3963597385502,86.9511882579845,0.810078570959975,"Preventivo",0.733413789787234,688.123212207939,1
"M0347","P04","Torno","B",5.30429241872223,107.043218368008,0.824542395571472,"Correctivo",0.594337764396895,71.8153949764222,1
"M0348","P06","Fresadora","A",2.77459569886561,85.8263076631208,0.784040865737219,"Correctivo",0.557821620353168,695.004479894901,1
"M0349","P11","Fresadora","B",6.68935370355196,102.784092986527,0.669746382630709,"Preventivo",0.733413789787234,720,0
"M0350","P11","Fresadora","A",3.6577692555854,93.3582134952303,0.390934962704004,"Preventivo",0.733413789787234,720,0
"M0351","P06","Torno","C",3.36604008358988,90.111145518309,0.442315026231963,"Correctivo",0.557821620353168,720,0
"M0352","P12","Torno","C",6.34360167735064,95.3670797142015,0.70476935848494,"Correctivo",0.774328743039631,368.368012692775,1
"M0353","P04","Torno","A",6.43789131866064,65.2804671919934,0.680718047257976,"Preventivo",0.594337764396895,471.395162810276,1
"M0354","P04","Torno","A",5.4550243340466,107.865452452039,0.568537969681006,"Preventivo",0.594337764396895,720,0
"M0355","P07","Prensa","C",4.82982672703959,51.5979373203598,0.79763902686183,"Correctivo",0.833908884598662,335.448550244888,1
"M0356","P11","Fresadora","B",6.89353667138991,76.511525209089,0.649372824549821,"Preventivo",0.733413789787234,374.128996804096,1
"M0357","P02","Prensa","A",3.4355406007283,88.9527931415812,0.675312155211194,"Correctivo",0.680793683287145,646.273668874177,1
"M0358","P10","Fresadora","B",10.3702658473717,79.6663479811072,0.40755996796408,"Preventivo",0.787786282105075,667.079934797425,1
"M0359","P11","Torno","C",12.1796681477741,73.6559935319322,0.690634266234411,"Correctivo",0.733413789787234,277.91384491824,1
"M0360","P02","Prensa","B",8.09445047111225,94.9401598228502,0.401239674633931,"Correctivo",0.680793683287145,427.280491315241,1
"M0361","P05","Torno","A",4.32422681632711,89.4473853234618,0.492776347399757,"Correctivo",0.552982935374633,677.013088781449,1
"M0362","P06","Prensa","B",12.2064904702048,86.3814379717926,0.692546737903069,"Preventivo",0.557821620353168,720,0
"M0363","P08","Prensa","B",10.5863286682925,82.1573541628744,0.655435342115911,"Preventivo",0.720227099612121,307.120497787919,1
"M0364","P10","Torno","A",5.29982126165208,90.2767926923889,0.755737695651678,"Preventivo",0.787786282105075,720,0
"M0365","P07","Fresadora","A",7.89716359980536,80.0259374933154,0.612987987803637,"Correctivo",0.833908884598662,74.0463443725484,1
"M0366","P06","Prensa","A",3.88039894226178,70.0488711019742,0.510919215538161,"Correctivo",0.557821620353168,720,0
"M0367","P07","Fresadora","A",4.79599409150097,68.3773632489766,0.62990294116339,"Preventivo",0.833908884598662,720,0
"M0368","P01","Torno","C",6.15253565861007,71.7428466788507,0.501187153431922,"Preventivo",0.683622897300344,453.417569421805,1
"M0369","P04","Prensa","B",4.77029509805406,88.4246943266957,0.801953068158493,"Correctivo",0.594337764396895,720,0
"M0370","P02","Torno","B",6.79060643889097,73.876260117084,0.500681320750274,"Correctivo",0.680793683287145,720,0
"M0371","P03","Fresadora","A",7.75543939334526,82.2094066739026,0.611337303262137,"Preventivo",0.551092236535844,720,0
"M0372","P05","Fresadora","C",9.46188363503122,58.3879308139566,0.938081273874145,"Preventivo",0.552982935374633,68.1213300249758,1
"M0373","P01","Torno","C",2.02117405549013,77.8899572603032,0.63909724854739,"Preventivo",0.683622897300344,720,0
"M0374","P08","Torno","B",6.11303975516179,47.6469519010364,0.660000224228738,"Preventivo",0.720227099612121,720,0
"M0375","P01","Fresadora","C",8.11108448743607,100.60576733146,0.839902741835036,"Preventivo",0.683622897300344,74.5662255014352,1
"M0376","P03","Fresadora","B",4.12760943785339,93.7289537308897,0.726484011275414,"Correctivo",0.551092236535844,720,0
"M0377","P02","Prensa","C",12.8854706052554,79.0744888831345,0.563436721693344,"Preventivo",0.680793683287145,51.9335020029826,1
"M0378","P12","Torno","B",6.60317490027901,135.269950737131,0.534648707085898,"Preventivo",0.774328743039631,720,0
"M0379","P11","Fresadora","A",7.2490384258629,93.6791362728784,0.516557845256582,"Correctivo",0.733413789787234,565.340776573264,1
"M0380","P05","Prensa","B",2.38823570559334,91.5852362342602,0.648154436450346,"Preventivo",0.552982935374633,703.819254481066,1
"M0381","P05","Fresadora","A",5.08610472898705,61.8348598282993,0.644418112995136,"Correctivo",0.552982935374633,497.740755442932,1
"M0382","P06","Torno","C",4.56487099526779,101.730508826239,0.564768022753562,"Preventivo",0.557821620353168,650.235911563675,1
"M0383","P10","Fresadora","B",3.62662552556766,69.7000972827504,0.591958087752057,"Preventivo",0.787786282105075,720,0
"M0384","P08","Fresadora","B",4.31998361011274,63.6229464338864,0.652399766091805,"Preventivo",0.720227099612121,720,0
"M0385","P08","Torno","A",5.23481294391629,73.6581272531513,0.818877208173633,"Correctivo",0.720227099612121,204.133133774542,1
"M0386","P04","Fresadora","B",3.69890512240752,78.5615144555558,0.510562345630321,"Preventivo",0.594337764396895,648.401777093842,1
"M0387","P08","Prensa","A",6.67946575801718,81.3536591053803,0.648157165682341,"Correctivo",0.720227099612121,682.611760293791,1
"M0388","P08","Fresadora","B",3.00517067134365,100.253310421563,0.668417046014591,"Correctivo",0.720227099612121,619.211548981536,1
"M0389","P05","Torno","B",8.33261896488237,57.5116440738138,0.53077783101685,"Correctivo",0.552982935374633,720,0
"M0390","P06","Torno","B",20,65.7594864237024,0.666245830750798,"Preventivo",0.557821620353168,687.863180335527,1
"M0391","P09","Torno","A",8.1229762282267,50.0899234218547,0.493422065696528,"Correctivo",0.715842653675653,3.13957846835794,1
"M0392","P08","Prensa","C",9.98302349171026,95.5257845212057,0.895506233371322,"Correctivo",0.720227099612121,413.4040055916,1
"M0393","P04","Torno","C",15.4409887689808,65.2378675001933,0.554288947261067,"Preventivo",0.594337764396895,616.74123997697,1
"M0394","P01","Torno","A",7.39035585292749,75.204775133178,0.684281128644155,"Preventivo",0.683622897300344,720,0
"M0395","P06","Fresadora","B",15.0141529509504,102.374054991366,0.730994401730025,"Preventivo",0.557821620353168,547.243733936529,1
"M0396","P08","Fresadora","A",9.79684870038166,102.5687958509,0.531544513857194,"Preventivo",0.720227099612121,720,0
"M0397","P07","Prensa","C",14.694325282206,65.41558323129,0.844292564062072,"Correctivo",0.833908884598662,593.352721685446,1
"M0398","P01","Prensa","B",3.94514134583851,70.4596562023897,0.406441409970286,"Correctivo",0.683622897300344,564.621337844561,1
"M0399","P11","Torno","A",4.1753166115969,101.385336252041,0.669263497279876,"Preventivo",0.733413789787234,506.299273880555,1
"M0400","P12","Torno","A",10.2071055893059,62.171028666313,0.909398997779948,"Correctivo",0.774328743039631,481.212598913871,1
"M0401","P09","Torno","B",4.46568733266079,72.6079706572389,0.707657421020339,"Correctivo",0.715842653675653,447.777799656406,1
"M0402","P05","Fresadora","C",6.44151790836599,78.817874840001,0.853267000909649,"Correctivo",0.552982935374633,690.987914810294,1
"M0403","P07","Fresadora","B",4.32807098113349,54.6980795626373,0.419047623000337,"Preventivo",0.833908884598662,720,0
"M0404","P08","Fresadora","C",7.82372004770529,70.5643058325462,0.92598032356465,"Correctivo",0.720227099612121,116.921306594979,1
"M0405","P06","Fresadora","B",9.35767015458234,73.041037813873,0.482263840857372,"Correctivo",0.557821620353168,720,0
"M0406","P08","Prensa","A",4.88170661199277,80.6333863580029,0.611771935605383,"Correctivo",0.720227099612121,357.866949468173,1
"M0407","P05","Prensa","A",4.21842309881308,64.495844385573,0.349355935144449,"Correctivo",0.552982935374633,378.222853924027,1
"M0408","P01","Torno","B",5.10719209913941,74.6283514643117,0.341765339313487,"Correctivo",0.683622897300344,720,0
"M0409","P07","Torno","C",7.74781206790821,59.3429511986247,0.772552224030691,"Preventivo",0.833908884598662,720,0
"M0410","P10","Torno","B",4.74955286608992,94.8968253002053,0.526483330344902,"Preventivo",0.787786282105075,229.678423577085,1
"M0411","P04","Prensa","B",10.5761136258097,79.6525911573099,0.873835602710402,"Preventivo",0.594337764396895,667.352023522079,1
"M0412","P12","Torno","A",4.19402671135976,77.4399247522795,0.682246254901201,"Correctivo",0.774328743039631,629.784088332143,1
"M0413","P10","Prensa","C",5.57269298598771,66.1579765089317,0.844919767250096,"Correctivo",0.787786282105075,451.504194359003,1
"M0414","P09","Fresadora","B",7.19898539794661,46.3427570306139,0.740967253401112,"Preventivo",0.715842653675653,719.687373040606,1
"M0415","P04","Prensa","B",19.1166467648939,100.073288789322,0.796360790807673,"Preventivo",0.594337764396895,533.063428077797,1
"M0416","P02","Fresadora","C",18.8184588970971,105.785155360387,0.637315599352334,"Correctivo",0.680793683287145,706.545502862074,1
"M0417","P10","Torno","A",4.66693247248954,77.4449720659399,0.829397643428284,"Preventivo",0.787786282105075,715.216229071925,1
"M0418","P12","Torno","B",8.62425744232978,76.0799192529577,0.750596004756231,"Correctivo",0.774328743039631,113.180615920511,1
"M0419","P05","Torno","A",2.51987759224982,71.5684084176354,0.629869805468899,"Preventivo",0.552982935374633,720,0
"M0420","P03","Fresadora","C",16.0923468027751,71.5486497377281,0.699476641841944,"Correctivo",0.551092236535844,689.621065069522,1
"M0421","P09","Fresadora","A",11.7823445018129,79.4331885216909,0.606286588489198,"Preventivo",0.715842653675653,211.619237040275,1
"M0422","P01","Prensa","A",1.84058617148024,62.9136551619892,0.547270405572591,"Correctivo",0.683622897300344,249.063962846936,1
"M0423","P12","Prensa","B",3.14045799884608,82.037673490542,0.467840362868866,"Correctivo",0.774328743039631,720,0
"M0424","P08","Fresadora","C",2.42141716291202,106.468763589497,0.860481387931765,"Correctivo",0.720227099612121,720,0
"M0425","P02","Torno","A",3.98374223555016,108.855177200957,0.717583240013021,"Correctivo",0.680793683287145,173.22786700831,1
"M0426","P05","Fresadora","A",3.93482825924102,95.3456018904321,0.888928041118247,"Correctivo",0.552982935374633,329.477177553042,1
"M0427","P03","Torno","C",3.62076856520736,94.6018437871268,0.673908003164832,"Correctivo",0.551092236535844,720,0
"M0428","P04","Torno","A",2.59248169632777,106.286697623483,0.56766623354196,"Correctivo",0.594337764396895,531.667413709511,1
"M0429","P06","Prensa","B",6.68023549895269,84.4458588173763,0.717721940562823,"Preventivo",0.557821620353168,720,0
"M0430","P06","Fresadora","A",18.0529154458656,60.5326639807464,0.866281456392014,"Correctivo",0.557821620353168,531.470197986127,1
"M0431","P11","Torno","A",6.05719383451896,57.2540496159643,0.687514994761385,"Preventivo",0.733413789787234,720,0
"M0432","P11","Prensa","C",7.72669979841139,94.0256595320028,0.551296286450977,"Preventivo",0.733413789787234,109.464869152796,1
"M0433","P07","Torno","B",6.10583467000429,91.9588380029041,0.784954147503228,"Correctivo",0.833908884598662,450.140327024385,1
"M0434","P01","Fresadora","A",10.9185356236786,79.9577177314286,0.771789852911008,"Correctivo",0.683622897300344,454.001111310497,1
"M0435","P06","Fresadora","A",4.5709966889342,70.1031638833166,0.501751687303272,"Correctivo",0.557821620353168,720,0
"M0436","P05","Fresadora","A",4.70005235755937,103.161219346659,0.634198583065959,"Preventivo",0.552982935374633,720,0
"M0437","P06","Prensa","C",5.63364371366701,87.152338149713,0.783014948438189,"Preventivo",0.557821620353168,720,0
"M0438","P12","Fresadora","B",7.95453459601864,97.6916728873329,0.599788503859472,"Correctivo",0.774328743039631,720,0
"M0439","P11","Prensa","A",6.01180511862157,85.5132973308392,0.681541683817794,"Preventivo",0.733413789787234,341.54674512005,1
"M0440","P09","Fresadora","A",5.17412762851819,55.6304236774582,0.695501960535184,"Preventivo",0.715842653675653,506.984126937214,1
"M0441","P03","Prensa","A",4.84118547849778,55.8124546013727,0.849222857598375,"Preventivo",0.551092236535844,331.741897333858,1
"M0442","P02","Fresadora","A",11.9422402080602,80.5082884139346,0.628342137848228,"Correctivo",0.680793683287145,189.80397055162,1
"M0443","P01","Torno","A",3.98141236127089,104.52654583542,0.835805428394405,"Correctivo",0.683622897300344,566.880696549541,1
"M0444","P03","Fresadora","A",5.34767658201522,70.4780622129803,0.667381421762191,"Preventivo",0.551092236535844,591.058026464974,1
"M0445","P03","Prensa","B",7.83527906289303,94.6585255610156,0.491273640981691,"Preventivo",0.551092236535844,698.391772082732,1
"M0446","P11","Torno","A",2.87006461697933,90.1449615836579,0.728080897384692,"Correctivo",0.733413789787234,720,0
"M0447","P07","Prensa","A",12.0500464280247,80.9932466877469,0.752927217423673,"Preventivo",0.833908884598662,148.350791719623,1
"M0448","P03","Prensa","B",2.89172126635773,67.0188694251777,0.517324663022947,"Preventivo",0.551092236535844,720,0
"M0449","P07","Torno","A",2.48652284510153,81.7240579869335,0.430022746514194,"Correctivo",0.833908884598662,720,0
"M0450","P08","Fresadora","C",5.42619514901361,94.9571766909475,0.851103229391111,"Correctivo",0.720227099612121,720,0
"M0451","P04","Torno","C",5.21694360492215,107.855895138911,0.574090388466997,"Preventivo",0.594337764396895,472.925213785212,1
"M0452","P12","Prensa","A",5.03851473301139,102.448235881097,0.872483812463635,"Preventivo",0.774328743039631,594.235710163618,1
"M0453","P08","Prensa","B",5.06821225670496,144.348300935224,0.61599133936286,"Correctivo",0.720227099612121,241.747722245181,1
"M0454","P11","Fresadora","C",4.30909024559176,96.3240999228204,0.615710769765826,"Preventivo",0.733413789787234,116.704089710228,1
"M0455","P08","Torno","A",7.6029915824584,81.49031389143,0.782653073378247,"Correctivo",0.720227099612121,484.544095456177,1
"M0456","P02","Torno","A",6.06176484230938,61.8382716613895,0.556472898628267,"Preventivo",0.680793683287145,720,0
"M0457","P06","Fresadora","A",9.70473196180398,82.5256584809117,0.758304316884794,"Preventivo",0.557821620353168,720,0
"M0458","P05","Prensa","B",6.96886615619569,89.2304984548073,0.574562099248926,"Preventivo",0.552982935374633,77.5747958634401,1
