"id_maquina","id_planta","dia","tipo","fabricante","antiguedad_anios","plan_mantenimiento","tipo_intervencion","carga","temperatura","vibracion","degradacion","coste_euros"
"M0218","P05",180,"Fresadora","C",4.32575831066285,"Preventivo","Preventiva",0.848927411421324,46.1419027469056,2.37525581653825,1.9813795782114,1136.44208643479
"M0219","P05",482.610474576398,"Fresadora","B",9.67195066414092,"Preventivo","Correctiva",0.613466045156725,40.8630779755028,0.977790829233549,2.0797099416045,1876.93819362018
"M0220","P01",180,"Torno","C",8.27783778573576,"Preventivo","Preventiva",0.47113728787077,32.6932037823702,0.626006080590034,0.372756886271726,443.509636543518
"M0221","P11",180,"Torno","A",3.81287841098123,"Preventivo","Preventiva",0.520769373373832,31.7761879573558,1.07103918959974,0.928559757422232,541.137740925298
"M0222","P07",180,"Prensa","B",11.6345251056707,"Preventivo","Preventiva",0.589508176764003,31.173064240855,2.08376619776608,1.49320942710128,1026.88733240223
"M0223","P03",99.3853810658443,"Fresadora","B",20,"Correctivo","Correctiva",0.89262072265295,51.1807752725381,3.83492937800049,6.62886423939681,6403.99056294864
"M0224","P05",180,"Prensa","C",8.7872780751591,"Preventivo","Preventiva",0.964794685056229,43.3186785776702,1.26395596077611,1.54664521682504,1716.52833531599
"M0225","P11",241.098259031764,"Prensa","A",2.84054894976813,"Correctivo","Correctiva",0.856310266178638,34.8350092307232,0.876869000827784,1.9124196571299,1456.49290143969
"M0226","P08",438.877769275137,"Fresadora","B",12.7974305678032,"Correctivo","Correctiva",0.934292471465136,44.8751592452889,5.72100494758117,5.98425380459741,3103.78218978796
"M0227","P05",180,"Prensa","A",5.39874270524136,"Preventivo","Preventiva",0.476668840627676,37.1146968690888,1.9424365514761,1.56691493849068,739.862524431651
"M0228","P04",180,"Fresadora","A",12.2642384663162,"Preventivo","Preventiva",0.621144099697436,39.1584983795371,1.79610933760341,1.09804193779743,537.521449285701
"M0230","P08",360,"Fresadora","A",4.7149962665119,"Preventivo","Preventiva",0.202637590447657,24.1810862022281,0.624500341457139,0.70826974229447,366.321822560761
"M0231","P01",60.6541612547292,"Torno","C",4.37199308029325,"Correctivo","Correctiva",0.750880645606442,41.6265666047622,2.25694373784793,2.15859643750366,2050.76330001134
"M0232","P11",367.843597087652,"Prensa","A",7.01918761073559,"Correctivo","Correctiva",0.793999016575152,36.9769112668418,2.0659966160528,2.24732665795875,1362.44021603902
"M0233","P01",180,"Fresadora","A",6.07584272526249,"Preventivo","Preventiva",0.658902422410199,36.5651467561951,1.43007103781241,0.458847976142453,343.10560802627
"M0234","P07",540.813886324818,"Torno","B",4.69302640670029,"Correctivo","Correctiva",0.495434388091816,27.9498075733279,1.37374149603024,1.29602943089289,1669.04612514336
"M0235","P06",536.949244418919,"Fresadora","C",5.34527137051289,"Correctivo","Correctiva",0.768982130452492,37.9805572854555,2.16455278756765,3.65888195205669,813.47003077581
"M0236","P09",532.911257582615,"Prensa","B",6.28498029423022,"Correctivo","Correctiva",0.756026800164109,41.4174436699976,2.75293977590879,4.4857996514749,2416.55357096978
"M0237","P04",180,"Prensa","A",4.95480503459722,"Preventivo","Preventiva",0.515752179407622,35.2197124659897,0.49029355207796,0.413649901872045,535.197739781048
"M0238","P10",180,"Prensa","A",8.68260470402689,"Preventivo","Preventiva",0.909911662377355,42.1525082951798,3.48316448274938,2.28593148337995,436.215255567748
"M0240","P11",69.3062477576321,"Fresadora","C",0.843042070531901,"Preventivo","Correctiva",0.424543573253084,28.836694989328,0.569036771219421,0.43391557348757,360.752581816301
"M0241","P04",338.507507810612,"Prensa","A",5.88354882466281,"Correctivo","Correctiva",0.578154402377094,37.8132409194867,1.06443428964847,1.09239167239057,502.867365208234
"M0245","P01",360,"Fresadora","C",5.28571726991976,"Preventivo","Preventiva",0.481636543820464,37.3022332104189,0.420878192840165,0.563316589595118,202.261991957962
"M0246","P10",180,"Prensa","C",1.50221225472042,"Preventivo","Preventiva",0.739204390176205,34.9678045323117,1.04556245831569,0.998275600410556,369.513611729023
"M0247","P01",720,"Fresadora","C",7.73396718126023,"Preventivo","Preventiva",0.657664916971069,41.3038802405162,2.42410582571245,1.0044845438709,536.443802204075
"M0248","P01",180,"Prensa","B",10.4995586673238,"Preventivo","Preventiva",0.785587106616338,44.0918089727741,2.08629754621125,1.35467650934353,773.947653182441
"M0252","P10",554.335560951371,"Prensa","A",16.5672393310321,"Correctivo","Correctiva",0.810972046976052,44.3625050793367,3.79145225142816,7.93100259661633,1469.62147932977
"M0253","P04",227.357818146911,"Prensa","B",4.98359363626117,"Correctivo","Correctiva",0.668302796167937,36.0083074995232,1.12780774557689,1.13483560788807,350.895497481588
"M0255","P09",360,"Fresadora","A",5.98702353971489,"Preventivo","Preventiva",0.904526548981349,41.6414711382852,3.08686069945286,2.59055516425589,743.690944139595
"M0256","P04",540,"Prensa","B",7.80581618386231,"Preventivo","Preventiva",0.878566996116959,39.3323457893485,1.70892631195815,1.74870221800423,1010.75526841165
"M0259","P08",579.388724146706,"Prensa","C",2.98239577861585,"Correctivo","Correctiva",0.910272691735057,39.6918837091376,2.75450532085316,6.7522662351433,2503.09230794129
"M0260","P07",180,"Torno","A",4.72588201307908,"Preventivo","Preventiva",0.817801406276164,37.3702899505192,1.57566299404976,1.66731562840831,514.475154968012
"M0263","P11",180,"Torno","A",5.43140113494863,"Preventivo","Preventiva",0.521691004849938,34.8448610549032,0.653960480961639,0.47858449406145,286.386272526227
"M0264","P05",360,"Torno","C",3.1678663168222,"Preventivo","Preventiva",0.55242097887945,36.11300477527,1.70942354792094,1.10042019651807,265.586229701687
"M0265","P01",180,"Prensa","B",4.37443358398999,"Preventivo","Preventiva",0.624247085261078,40.4212757417002,1.79999447900328,0.892208530345918,254.997279464695
"M0266","P07",455.550186702142,"Prensa","C",3.24145574664909,"Correctivo","Correctiva",0.689070696879377,31.3703406318096,1.63240176600019,3.48642755679265,1631.39237991228
"M0268","P08",180,"Torno","B",15.7302534589428,"Preventivo","Preventiva",0.49887818701456,35.9968022526086,1.83897792637212,0.750976796176194,1761.61385061042
"M0269","P08",180,"Torno","B",10.9910376496204,"Preventivo","Preventiva",0.593511918791618,35.3488332015909,1.30967965809568,0.706796487183627,1020.91846631601
"M0273","P11",180,"Prensa","B",7.82460854352651,"Preventivo","Preventiva",0.593065139519337,37.166031391466,2.32584270382498,3.12073231551425,1658.00198067621
"M0275","P03",41.1434083415939,"Torno","B",20,"Preventivo","Correctiva",0.871119736521328,53.7423839414781,8.22851366181223,7.7686234135473,3360.02353486449
"M0278","P05",462.983382598854,"Prensa","A",10.3563947676968,"Correctivo","Correctiva",0.507274170352471,42.1744778750775,2.89767314696683,1.90812440536913,1478.85527727015
"M0280","P09",309.200691868979,"Torno","A",13.2658995963833,"Preventivo","Correctiva",0.543946633298937,38.1869919943482,2.16623716248138,2.05819975026903,1938.19939382751
"M0281","P02",360,"Prensa","B",6.1230812758474,"Preventivo","Preventiva",0.517283579122189,37.67234043343,1.48016477629414,2.42585126556718,712.242647344065
"M0282","P12",180,"Torno","A",5.70653830112246,"Preventivo","Preventiva",0.704921155437085,36.0012262141322,1.49302940608256,0.6387166338119,480.169524504745
"M0283","P12",406.752011427967,"Torno","C",8.10566963129787,"Preventivo","Correctiva",0.498223707516143,34.9796018124896,0.673281198419407,1.11535341442601,789.833667295594
"M0284","P12",180,"Prensa","A",4.78454369118624,"Preventivo","Preventiva",0.72968667194568,37.4150165332335,1.37794958138383,1.79842308577559,1304.62769500883
"M0285","P11",180,"Fresadora","A",6.18235304406727,"Preventivo","Preventiva",0.537377116289035,37.0268101507813,1.66619010781928,1.00193678466495,561.239815710089
"M0288","P09",50.3735813725781,"Fresadora","C",8.28914482925485,"Correctivo","Correctiva",0.662182747549807,38.0597135299984,1.12915366142031,2.79066524138447,427.610670914699
"M0289","P02",180,"Fresadora","C",7.86529957958232,"Preventivo","Preventiva",0.372903314317517,35.9806892858997,1.00342603870017,0.626968611059702,386.994832728024
"M0292","P08",180,"Fresadora","B",5.64117840441816,"Preventivo","Preventiva",0.518633978277629,31.3169300335139,1.04257913546659,0.679872514119159,1037.34552157617
"M0293","P09",102.240404080437,"Fresadora","A",4.96728659464265,"Correctivo","Correctiva",0.911405343990885,43.1794281521368,2.20857487130491,4.16720545073761,1416.62447284821
"M0294","P04",360,"Prensa","A",7.97145220333507,"Preventivo","Preventiva",0.817342616614815,38.8783469921069,1.74397962123835,1.4528161340358,803.871276724684
"M0295","P07",180,"Torno","A",6.27745946158271,"Preventivo","Preventiva",0.796432330650796,39.7586675007208,2.35007529748158,1.64283067341802,529.204484651641
"M0296","P10",445.477267277672,"Fresadora","B",9.40815850621803,"Correctivo","Correctiva",0.874927875124452,39.3051884831292,5.28314252675181,4.8629952860307,1686.88106933426
"M0297","P07",180,"Torno","A",5.8312124356279,"Preventivo","Preventiva",0.656508544957726,32.0479733672569,1.41172191227082,0.925686216778754,510.240331413357
"M0298","P11",360,"Fresadora","C",4.6430687563714,"Preventivo","Preventiva",0.701549225582852,31.9567044279983,1.49336015669711,2.16257000945994,695.835135934485
"M0299","P09",630.527386457045,"Prensa","C",2.74651624848685,"Correctivo","Correctiva",0.409801947886755,33.2531275104393,1.15334699479708,1.01437735146927,501.1727907908
"M0300","P02",180,"Prensa","B",3.30557069075706,"Preventivo","Preventiva",0.580901082433005,33.2588655363491,1.84177626583999,1.76597393375056,577.939552556329
"M0301","P10",314.996360490097,"Fresadora","B",4.66666626065469,"Correctivo","Correctiva",0.376662481877346,28.0360126415498,1.39327245373226,1.23171320826436,469.087960193818
"M0302","P10",487.966273900868,"Torno","A",4.22932490381763,"Correctivo","Correctiva",0.89853745142582,42.3375931418733,1.85192262557138,2.54914806349506,1196.96999439619
"M0304","P10",180,"Fresadora","B",2.76859593803227,"Preventivo","Preventiva",0.58945187283749,32.5182204503928,0.855323529830214,0.730463638549991,309.663866357782
"M0305","P12",126.814830479151,"Prensa","A",5.43332898224137,"Preventivo","Correctiva",0.942151560997214,42.8392826190756,2.00850561279428,3.64763647221141,1405.3393757951
"M0306","P11",116.8779097738,"Fresadora","C",4.36112216315867,"Correctivo","Correctiva",0.902331448150249,41.7550011265623,1.62563606619007,2.48740170754921,979.498661611031
"M0307","P12",180,"Fresadora","A",15.3562846179625,"Preventivo","Preventiva",0.737783800370689,39.4090703693844,2.00013882859449,1.81380827865941,1380.70757904114
"M0308","P07",93.2374158005121,"Prensa","A",7.68480327026724,"Correctivo","Correctiva",0.816197542074137,37.1889735394113,2.27291522007813,2.94048179780036,1266.96276345052
"M0309","P03",360,"Fresadora","A",5.85143707601705,"Preventivo","Preventiva",0.501941603171519,39.3975027240306,1.82751330434736,0.974289799652717,666.384419499264
"M0313","P06",180,"Torno","B",3.72066844015665,"Preventivo","Preventiva",0.547666290433412,29.7508728943694,1.14908224959068,0.926624462044696,307.21903465035
"M0314","P03",178.106984067529,"Fresadora","C",3.21541700715617,"Correctivo","Correctiva",0.771016211346406,46.6681366016267,0.797674100744304,1.36728105647074,821.652733424314
"M0315","P02",380.927980049076,"Torno","B",9.90426984462692,"Correctivo","Correctiva",0.840279469979313,46.5716649158383,4.46335539624845,5.70708051298595,1472.9814111909
"M0316","P03",360,"Prensa","C",6.18329908951384,"Preventivo","Preventiva",0.713832791774812,43.0491806324917,1.46870875562455,2.01692993992309,631.442905562015
"M0318","P08",180,"Fresadora","C",1.84746195265208,"Preventivo","Preventiva",0.565353585153361,31.5761874987391,1.6420394180163,0.748542652783372,292.188258277127
"M0319","P07",434.468570729431,"Prensa","A",5.08903233602053,"Correctivo","Correctiva",0.535564067519532,30.2766399513498,2.12004459743439,3.52805273990031,746.593152432572
"M0320","P12",223.997723682278,"Fresadora","C",6.9604872530157,"Correctivo","Correctiva",0.527470755444082,28.7699307382461,1.94835702149533,2.82702134122083,2075.25727607963
"M0321","P11",180,"Torno","A",3.20452918529773,"Preventivo","Preventiva",0.752650703024165,36.1952555029611,1.45636132654272,0.638633050038881,601.229209465877
"M0323","P01",360,"Prensa","C",7.6245106816098,"Preventivo","Preventiva",0.373497721613952,35.7792341418421,0.55397606526683,0.398615791900616,179.423209571986
"M0324","P05",540,"Prensa","B",9.44953655209865,"Preventivo","Preventiva",0.615030153789783,35.2679913891013,3.45239634670146,2.26407319095267,1707.53724103635
"M0326","P01",571.379801518275,"Torno","A",11.142564700118,"Correctivo","Correctiva",0.515517181952992,36.8231342314058,0.905238340594652,1.61530835557851,1171.85774256779
"M0327","P04",122.95571194717,"Torno","C",3.42578295023362,"Preventivo","Correctiva",0.868435205532567,43.4608184847019,1.00862958926106,1.77353780514832,461.316497157375
"M0328","P07",180,"Torno","A",3.74041637409794,"Preventivo","Preventiva",0.930255402583404,39.2401142494818,1.41129998558675,1.57404503992211,736.07253511488
"M0329","P05",180,"Torno","A",2.70950850697657,"Preventivo","Preventiva",0.833339349787017,40.1365776061389,1.58208841345094,1.67478148107608,257.120789593211
"M0330","P05",360,"Torno","C",7.871348725687,"Preventivo","Preventiva",0.830860751159272,40.0847389103002,2.55288881392536,2.84836691767943,1756.62042938479
"M0331","P02",180,"Torno","B",5.29125570596495,"Preventivo","Preventiva",0.735509245276987,38.8947050136413,1.42788271714142,1.3194502644384,1139.51887053006
"M0332","P06",180,"Torno","A",4.43744668079721,"Preventivo","Preventiva",0.926050283517985,39.9261860732272,1.2855003211707,0.479559801030473,376.900075589156
"M0333","P09",510.61881340951,"Torno","C",6.23840868205402,"Correctivo","Correctiva",0.582444945768643,40.5515366378556,1.40479203180916,2.33948093131264,961.802232266427
"M0334","P11",519.509907191195,"Prensa","B",2.6796171485319,"Correctivo","Correctiva",0.500611297173054,33.7309990931585,1.84358274082601,1.29533174893725,1412.64410428563
"M0335","P03",522.011023945401,"Prensa","C",13.6244720080076,"Preventivo","Correctiva",0.540146487935591,44.5249661359727,5.04074198567198,4.84334301187414,4070.47722596357
"M0336","P03",677.593776919347,"Prensa","A",8.16646731934009,"Correctivo","Correctiva",0.634925250600046,41.2020392298033,0.764175411016207,1.37671131070039,949.5547148826
"M0337","P11",180,"Torno","B",8.46525040960218,"Preventivo","Preventiva",0.755086010508785,41.7978069880932,1.17939741120504,1.0576559793286,511.937280498043
"M0338","P12",274.060525121181,"Torno","C",6.05533152081568,"Correctivo","Correctiva",0.688937539474484,35.2038370701106,1.24795791356089,1.89529272775057,468.354625027054
"M0339","P01",719.268094214571,"Prensa","A",8.542937318193,"Correctivo","Correctiva",0.52410719546168,35.4446261122112,2.41232761467105,2.50430868972696,853.127285768892
"M0340","P03",180,"Prensa","A",12.8854333853768,"Preventivo","Preventiva",0.508019289968203,41.6596968429835,1.27970590142903,1.19127946711827,1400.34081233585
"M0341","P11",669.588420639132,"Fresadora","C",2.34271167680908,"Correctivo","Correctiva",0.5277656289244,29.4621675498539,0.861333899273626,1.65584306505648,496.596712543887
"M0342","P08",360,"Prensa","A",6.56514076719297,"Preventivo","Preventiva",0.630098018822751,34.3044846025972,1.34384302040447,2.0066251045747,1175.66443861004
"M0343","P04",360,"Torno","B",9.40391157191523,"Preventivo","Preventiva",0.470511352548662,36.5113630534175,1.39843257862298,0.217507245215324,310.469812407351
"M0344","P07",94.3962909986777,"Prensa","A",20,"Preventivo","Correctiva",1,45.5574512230262,4.4973906643516,5.09147987586299,4554.33036857127
"M0345","P10",360,"Prensa","C",8.46162460314777,"Preventivo","Preventiva",0.676157571580677,36.5765918859675,1.82255007132709,1.11064285359372,532.441761000981
"M0346","P11",360,"Prensa","B",12.3963597385502,"Preventivo","Preventiva",0.856380989242654,37.6744078566443,2.46951543631535,2.79162196811579,1795.05659390384
"M0347","P04",71.8153949764222,"Torno","B",5.30429241872223,"Correctivo","Correctiva",0.855201653120771,45.4795379449262,1.23099643805336,2.19709719465658,933.351997819004
"M0348","P06",695.004479894901,"Fresadora","A",2.77459569886561,"Correctivo","Correctiva",0.715111952597798,33.1328457100325,3.53160524458502,2.84866730941161,654.835326006057
"M0349","P11",180,"Fresadora","B",6.68935370355196,"Preventivo","Preventiva",0.612863342633377,33.240477569014,1.81188953040082,1.03065344047842,209.17853706178
"M0350","P11",180,"Fresadora","A",3.6577692555854,"Preventivo","Preventiva",0.383789447420227,27.7627564252117,1.17943770994345,1.05054668502595,410.780325212392
"M0352","P12",368.368012692775,"Torno","C",6.34360167735064,"Correctivo","Correctiva",0.692770491111301,39.1068175918041,2.79658787779573,3.06216856467092,1348.65913607973
"M0353","P04",180,"Torno","A",6.43789131866064,"Preventivo","Preventiva",0.716417117324718,40.1457354360536,1.48700834025076,1.63447137967646,575.888500846207
"M0354","P04",180,"Torno","A",5.4550243340466,"Preventivo","Preventiva",0.515574456826119,35.1502018110262,1.50089455152044,1.2020224474762,475.75910050789
"M0355","P07",335.448550244888,"Prensa","C",4.82982672703959,"Correctivo","Correctiva",0.783184850100152,30.9677759030071,1.65199621940023,1.8859172851188,663.547346413849
"M0356","P11",180,"Fresadora","B",6.89353667138991,"Preventivo","Preventiva",0.789200137464761,37.100370141294,1.96659746725207,1.65547683149111,676.496665897639
"M0357","P02",646.273668874177,"Prensa","A",3.4355406007283,"Correctivo","Correctiva",0.666004250645299,35.1100678772612,3.42228752126913,9.99255811362129,717.802806554837
"M0358","P10",360,"Fresadora","B",10.3702658473717,"Preventivo","Preventiva",0.451224314810034,34.1347516491697,2.77286780338485,1.12266791363601,508.039282654114
"M0359","P11",277.91384491824,"Torno","C",12.1796681477741,"Correctivo","Correctiva",0.659095515710332,34.9065712824268,3.94264019665173,2.92444605342346,1452.26045051524
"M0360","P02",427.280491315241,"Prensa","B",8.09445047111225,"Correctivo","Correctiva",0.347701551439289,33.2173923735456,0.73218420083798,1.04808140487057,1277.73536937444
"M0361","P05",677.013088781449,"Torno","A",4.32422681632711,"Correctivo","Correctiva",0.450320340687079,31.622678305334,3.04935345700137,1.56102201840637,1106.16557423664
"M0362","P06",360,"Prensa","B",12.2064904702048,"Preventivo","Preventiva",0.684068320750852,36.9005354636795,1.40699481519893,1.39399294128283,706.583258821866
"M0363","P08",180,"Prensa","B",10.5863286682925,"Preventivo","Preventiva",0.747679212265154,34.0730817805035,2.20538611284654,1.51105377912356,928.60078539117
"M0364","P10",180,"Torno","A",5.29982126165208,"Preventivo","Preventiva",0.701353942039621,38.552188492125,1.50696840585609,1.22973645853166,174.263336370302
"M0365","P07",74.0463443725484,"Fresadora","A",7.89716359980536,"Correctivo","Correctiva",0.676878975467541,31.7821230387791,1.38215018993527,1.97046497015997,1920.05493180085
"M0367","P07",180,"Fresadora","A",4.79599409150097,"Preventivo","Preventiva",0.624773233056651,28.3464301612336,1.11041304054128,0.831839715135693,332.315253918059
"M0368","P01",180,"Torno","C",6.15253565861007,"Preventivo","Preventiva",0.452804258500472,36.2160390163058,0.532115582219054,0.545690371961027,360.592800476327
"M0371","P03",180,"Fresadora","A",7.75543939334526,"Preventivo","Preventiva",0.586599570029039,40.4929854643395,1.47162720481351,0.9780755136394,394.122619631398
"M0372","P05",68.1213300249758,"Fresadora","C",9.46188363503122,"Preventivo","Correctiva",1,52.0450671277499,3.14240944201626,5.87288957811445,1923.55795891128
"M0373","P01",180,"Torno","C",2.02117405549013,"Preventivo","Preventiva",0.7417596080574,40.8397830593223,1.26471027432494,1.27920110689361,294.283949075109
"M0374","P08",180,"Torno","B",6.11303975516179,"Preventivo","Preventiva",0.675173052418751,32.8274249375856,1.62109016735105,1.74122313400083,732.559906791482
"M0375","P01",74.5662255014352,"Fresadora","C",8.11108448743607,"Preventivo","Correctiva",0.904078799559326,46.7564715991691,1.85094749796661,2.44083693122228,1346.99792374807
"M0377","P02",51.9335020029826,"Prensa","C",12.8854706052554,"Preventivo","Correctiva",0.597190845228638,40.3103153479091,2.462332118125,2.11282806488577,2080.07260583785
"M0378","P12",180,"Torno","B",6.60317490027901,"Preventivo","Preventiva",0.539920360513788,35.2656047320593,2.56916956913439,1.26777473569514,542.388267059862
"M0379","P11",565.340776573264,"Fresadora","A",7.2490384258629,"Correctivo","Correctiva",0.526008202176134,34.2256458403388,2.18651243478729,2.18344496930804,1341.43563500183
"M0380","P05",360,"Prensa","B",2.38823570559334,"Preventivo","Preventiva",0.782091768390776,37.4200210706408,1.74202266583859,1.39442093365807,1304.08274686506
"M0381","P05",497.740755442932,"Fresadora","A",5.08610472898705,"Correctivo","Correctiva",0.638714777551806,38.1569449435282,1.99276375029695,2.27002922948499,710.906030302875
"M0382","P06",650.235911563675,"Torno","C",4.56487099526779,"Preventivo","Correctiva",0.484697280565339,29.8054246470754,4.19323055714973,2.40915780347179,826.754746057496
"M0383","P10",180,"Fresadora","B",3.62662552556766,"Preventivo","Preventiva",0.585746835599238,31.8950544301128,1.06892547422709,0.541250314291103,285.992469872346
"M0384","P08",180,"Fresadora","B",4.31998361011274,"Preventivo","Preventiva",0.658590358397508,32.0767479004279,1.10005457686823,0.557580683626042,422.037802946166
"M0385","P08",204.133133774542,"Torno","A",5.23481294391629,"Correctivo","Correctiva",0.903808165557745,40.5550772344661,2.81021907452139,3.29020830265083,1813.31752591108
"M0386","P04",180,"Fresadora","B",3.69890512240752,"Preventivo","Preventiva",0.674413238641929,37.0172455298761,0.809720251805769,0.722630096819879,201.395257264826
"M0387","P08",682.611760293791,"Prensa","A",6.67946575801718,"Correctivo","Correctiva",0.633863345225272,32.6118392637308,2.30400595997464,3.60892176145442,962.688512595314
"M0388","P08",619.211548981536,"Fresadora","B",3.00517067134365,"Correctivo","Correctiva",0.638255957687269,29.4863100747685,6.09506071199656,3.3534071195641,1237.67857089422
"M0390","P06",687.863180335527,"Torno","B",20,"Preventivo","Correctiva",0.537265013948685,37.0552676435801,5.28389419865083,3.2317028123499,2679.44766564282
"M0391","P09",3.13957846835794,"Torno","A",8.1229762282267,"Correctivo","Correctiva",0.446878533907118,35.7192519840754,0.982728747687777,1.92686541846843,575.705491855247
"M0392","P08",413.4040055916,"Prensa","C",9.98302349171026,"Correctivo","Correctiva",0.912918784139047,40.0223410094317,2.41910934523384,8.63077052572428,4095.61003973378
"M0393","P04",180,"Torno","C",15.4409887689808,"Preventivo","Preventiva",0.591237240620068,37.6198073017985,1.34101805417701,1.1324568810429,1135.27598219633
"M0394","P01",180,"Torno","A",7.39035585292749,"Preventivo","Preventiva",0.715623641813161,40.0081614969675,2.12536735146776,1.46535017938844,376.77085844
"M0395","P06",180,"Fresadora","B",15.0141529509504,"Preventivo","Preventiva",0.655157240628132,37.1173635473759,2.69697141115036,1.65123557323777,898.451005021058
"M0396","P08",360,"Fresadora","A",9.79684870038166,"Preventivo","Preventiva",0.572309714203075,30.2030298270424,2.12255307180036,1.59994229247249,881.710798964731
"M0397","P07",593.352721685446,"Prensa","C",14.694325282206,"Correctivo","Correctiva",0.750472445727408,34.0734317615387,3.22030586528027,6.04789990340704,2045.0868017107
"M0398","P01",564.621337844561,"Prensa","B",3.94514134583851,"Correctivo","Correctiva",0.460605427591579,33.8522485613136,1.39354982507749,1.65937397769547,1831.91993317095
"M0399","P11",360,"Torno","A",4.1753166115969,"Preventivo","Preventiva",0.733154065619029,37.8498835808708,2.05563775694104,1.99903578354407,449.064358214259
"M0400","P12",481.212598913871,"Torno","A",10.2071055893059,"Correctivo","Correctiva",1,47.7150579702322,3.11146717651734,7.57447082043513,2963.74618765199
"M0401","P09",447.777799656406,"Torno","B",4.46568733266079,"Correctivo","Correctiva",0.662933309360452,36.9484207509725,1.65518425598264,2.83694375993353,1107.69899960418
"M0402","P05",690.987914810294,"Fresadora","C",6.44151790836599,"Correctivo","Correctiva",0.728458193181524,37.7429663563521,1.7269046531682,1.08249764599127,1030.62537855503
"M0403","P07",180,"Fresadora","B",4.32807098113349,"Preventivo","Preventiva",0.365305328404966,28.9679767329726,0.571934937211475,0.55756206319786,279.63757559061
"M0404","P08",116.921306594979,"Fresadora","C",7.82372004770529,"Correctivo","Correctiva",1,42.7846576028507,2.37104691507282,3.09864800504637,1642.49423448034
"M0406","P08",357.866949468173,"Prensa","A",4.88170661199277,"Correctivo","Correctiva",0.568062194511236,31.4167009965479,1.11759329446186,2.94905468360485,2264.27883818682
"M0407","P05",378.222853924027,"Prensa","A",4.21842309881308,"Correctivo","Correctiva",0.345115097223118,29.7233532207656,0.881095236502715,1.8616889394074,606.06049316979
"M0409","P07",360,"Torno","C",7.74781206790821,"Preventivo","Preventiva",0.737567476023503,33.1900474072427,1.6006368104787,1.22270331751756,826.747391615073
"M0410","P10",229.678423577085,"Torno","B",4.74955286608992,"Preventivo","Correctiva",0.596354378806692,34.4396932714014,3.56288458355402,5.76199878359151,1616.41854055635
"M0411","P04",360,"Prensa","B",10.5761136258097,"Preventivo","Preventiva",0.934793363047712,45.0016373186991,2.59327045189316,1.0552899861858,652.400123531655
"M0412","P12",629.784088332143,"Torno","A",4.19402671135976,"Correctivo","Correctiva",0.607294706877534,31.9678213310788,2.97740688864931,3.18872310284355,2129.03590538318
"M0413","P10",451.504194359003,"Prensa","C",5.57269298598771,"Correctivo","Correctiva",0.866898867544286,39.8575638626475,1.95654480984904,3.48813438816247,1041.82785589537
"M0414","P09",180,"Fresadora","B",7.19898539794661,"Preventivo","Preventiva",0.725495449334471,39.2865925385927,1.94554707015011,1.37407452381992,784.219546630233
"M0415","P04",180,"Prensa","B",19.1166467648939,"Preventivo","Preventiva",0.846056960939528,46.5706573387061,3.01930058068256,2.72448147957586,1016.2543347742
"M0416","P02",706.545502862074,"Fresadora","C",18.8184588970971,"Correctivo","Correctiva",0.594097276901371,38.5469476418558,2.10355193413915,3.54569296266344,1629.30629425443
"M0417","P10",180,"Torno","A",4.66693247248954,"Preventivo","Preventiva",0.745847152479602,38.4086517730606,1.78962173803302,0.709837129920184,744.739416385061
"M0418","P12",113.180615920511,"Torno","B",8.62425744232978,"Correctivo","Correctiva",0.850928717533222,42.2303135250037,3.53559389357585,3.06057398741323,1321.98442685929
"M0419","P05",180,"Torno","A",2.51987759224982,"Preventivo","Preventiva",0.686691957293854,37.8406333377118,1.00420194902482,0.596922251552328,799.644891629868
"M0420","P03",689.621065069522,"Fresadora","C",16.0923468027751,"Correctivo","Correctiva",0.612213645628871,42.1861765577811,3.09528573818725,6.20754352969152,3644.83577265834
"M0421","P09",211.619237040275,"Fresadora","A",11.7823445018129,"Preventivo","Correctiva",0.636000779661942,36.9973160943674,0.87389259116562,2.18877046545256,1099.12752922655
"M0422","P01",249.063962846936,"Prensa","A",1.84058617148024,"Correctivo","Correctiva",0.494567956572424,32.9589098378827,0.533485992048849,2.23411557713887,855.433860066702
"M0425","P02",173.22786700831,"Torno","A",3.98374223555016,"Correctivo","Correctiva",0.711904220764838,39.6987801026409,0.76245459424339,1.63218603234127,505.280391696953
"M0426","P05",329.477177553042,"Fresadora","A",3.93482825924102,"Correctivo","Correctiva",0.904874501030396,39.4080962260558,1.92945450962448,3.3041098692637,873.798960347527
"M0428","P04",531.667413709511,"Torno","A",2.59248169632777,"Correctivo","Correctiva",0.475174807997427,35.9264696357434,1.29390799876229,2.07617770291887,729.843050156923
"M0429","P06",180,"Prensa","B",6.68023549895269,"Preventivo","Preventiva",0.713089533866394,39.7641869295625,1.90701380948661,1.87713624304649,1726.03932661111
"M0430","P06",531.470197986127,"Fresadora","A",18.0529154458656,"Correctivo","Correctiva",0.774521327064461,39.3720455723896,7.61696313485884,2.97358461317226,1794.05433072209
"M0431","P11",180,"Torno","A",6.05719383451896,"Preventivo","Preventiva",0.636186589209171,33.9546253721753,1.50182263575647,1.26379898059364,649.517987016953
"M0432","P11",109.464869152796,"Prensa","C",7.72669979841139,"Preventivo","Correctiva",0.493233522863712,35.1400239621521,0.795148929623557,0.995336677656893,1371.05794621736
