id_maquina,id_planta,tipo,fabricante,antiguedad_anios,capacidad_kw,plan_mantenimiento,carga_media,zona,calidad_mantenimiento,temperatura_ambiental_media,tiempo,fallo,n_intervalos_observados
M0178,P06,Fresadora,B,12.145781646486034,103.96120114344058,Preventivo,0.6410743786037548,Sur,0.5599365188521057,27.3467055328597,21.610975331052696,1,1
M0179,P09,Torno,C,20,67.28137093179174,Preventivo,0.5381756775195387,Centro,0.6631797739082478,23.196749361855407,505.7581580473558,1,17
M0180,P02,Fresadora,A,11.283473501762334,69.03035480530286,Correctivo,0.5510358210407731,Sur,0.6112808956532385,23.775750060961073,463.57667462492054,1,16
M0181,P12,Fresadora,A,4.386841666675912,76.27726626451232,Preventivo,0.6410146564049116,Norte,0.7256822092033763,18.05302548860507,96.48870750882267,1,4
M0182,P05,Fresadora,B,11.74151213472041,81.60973815641141,Preventivo,0.48736264998028545,Centro,0.5534500108826634,29.812299145379253,49.71591933617586,1,2
M0183,P07,Fresadora,A,6.102830142836863,61.63320939414072,Correctivo,0.7095850076975571,Centro,0.6303256713678888,17.019784434442585,378.7970762551223,1,13
M0184,P07,Torno,C,5.107029033915563,121.08687156614201,Preventivo,0.4457291300168809,Centro,0.6303256713678888,17.019784434442585,720,0,24
M0185,P10,Torno,B,4.28716320403554,85.67815361762341,Correctivo,0.6445512943386608,Sur,0.8007702861329701,23.83049166876269,100.79838729195505,1,4
M0186,P02,Fresadora,A,19.70853785241852,84.77753476592424,Correctivo,0.9139765799405372,Sur,0.6112808956532385,23.775750060961073,89.04850320013242,1,3
M0187,P07,Prensa,A,13.232032716411227,97.314097166438,Correctivo,0.6035674518910935,Centro,0.6303256713678888,17.019784434442585,98.65672309033475,1,4
M0188,P08,Prensa,A,4.629571664542112,88.66465776191845,Preventivo,0.9025176924258379,Centro,0.5300840248883054,26.13774261615842,317.49397962488507,1,11
M0189,P12,Fresadora,A,2.990479126668499,66.72433113739986,Preventivo,0.7776872140870047,Norte,0.7256822092033763,18.05302548860507,481.7314625738672,1,17
M0190,P08,Torno,A,7.79851058542986,96.62563791468386,Preventivo,0.8494576665969041,Centro,0.5300840248883054,26.13774261615842,92.64591808189103,1,4
M0191,P04,Prensa,A,4.429142885008961,93.85356116431566,Correctivo,0.6063118414370441,Sur,0.5948147700714784,26.266803606258584,256.17705834905877,1,9
M0192,P05,Torno,A,4.5393300727741694,72.13523655421739,Preventivo,0.7227469276520468,Centro,0.5534500108826634,29.812299145379253,499.322065808415,1,17
M0193,P12,Torno,B,7.70558843054742,78.53839233093316,Correctivo,0.6423182145194722,Norte,0.7256822092033763,18.05302548860507,155.86565152290163,1,6
M0194,P06,Fresadora,A,9.024747799995714,105.87279655731012,Preventivo,0.6513050200194054,Sur,0.5599365188521057,27.3467055328597,296.3010479634117,1,10
M0195,P09,Prensa,B,4.951364643936034,75.21210314048906,Correctivo,0.44684417569393586,Centro,0.6631797739082478,23.196749361855407,672.2430667577117,1,23
M0196,P09,Torno,B,9.873662518693774,81.43507938213277,Preventivo,0.4934569472282732,Centro,0.6631797739082478,23.196749361855407,599.7318730278924,1,20
M0197,P12,Prensa,C,18.337428558743994,91.517701432295965,Correctivo,0.6986945621526907,Norte,0.7256822092033763,18.05302548860507,162.24445315189752,1,6
M0198,P09,Fresadora,A,5.67406335247905,88.21381286734596,Preventivo,0.6826370984531177,Centro,0.6631797739082478,23.196749361855407,477.58152635696126,1,16
M0199,P07,Prensa,C,2.404782832699116,107.71546409696914,Correctivo,0.8922893276577893,Centro,0.6303256713678888,17.019784434442585,64.63464608989152,1,3
M0200,P04,Fresadora,B,4.492281342747371,95.69008814549626,Correctivo,0.9283650073812016,Sur,0.5948147700714784,26.266803606258584,565.0436505036703,1,19
M0201,P11,Prensa,C,4.32621053669841,81.20446536910754,Preventivo,0.7012869366690035,Norte,0.6948780745805822,25.411629283364377,561.2527947965685,1,19
M0202,P03,Fresadora,A,12.34894256662854,80.15754058187338,Preventivo,0.5467477133455622,Centro,0.7363271954206225,21.46632597757719,452.3984181486264,1,16
M0203,P06,Fresadora,A,1.4338202067382713,99.7190602560486,Correctivo,0.5968634587223741,Sur,0.5599365188521057,27.3467055328597,472.6854169885306,1,16
M0204,P09,Torno,B,6.9646887384613345,59.98783308311361,Preventivo,0.3400397533444877,Centro,0.6631797739082478,23.196749361855407,165.42420533899832,1,6
M0205,P12,Prensa,A,7.30911730661324,40.353444337130874,Preventivo,0.8201989912785381,Norte,0.7256822092033763,18.05302548860507,101.7384100696585,1,4
M0206,P06,Fresadora,A,5.483529700020675,90.88297296036043,Preventivo,0.7416466924495198,Sur,0.5599365188521057,27.3467055328597,310.80870180861814,1,11
M0207,P01,Torno,A,7.669620713398884,105.60285162599635,Correctivo,0.5414229381449538,Centro,0.5916641178967565,20.75990227476123,479.24489079503786,1,16
M0208,P09,Prensa,C,13.927126575676839,83.5647710920618,Preventivo,0.9052906889215742,Centro,0.6631797739082478,23.196749361855407,24.84667116941203,1,1
M0209,P02,Torno,A,8.015377381694883,105.05590466180064,Preventivo,0.6939065747376757,Sur,0.6112808956532385,23.775750060961073,162.28234443456537,1,6
M0210,P04,Torno,A,4.982883958484705,100.81227880569143,Correctivo,0.9443276275006639,Sur,0.5948147700714784,26.266803606258584,80.60078685723724,1,3
M0211,P07,Fresadora,C,3.5999120793730293,88.59397452923835,Preventivo,0.7678284622265777,Centro,0.6303256713678888,17.019784434442585,461.76251852389515,1,16
M0212,P01,Torno,B,20,101.10129992573842,Correctivo,0.5664108317944572,Centro,0.5916641178967565,20.75990227476123,50.154745858795664,1,2
M0213,P07,Prensa,A,12.55717147111495,81.8573987029031,Preventivo,0.535806287176581,Centro,0.6303256713678888,17.019784434442585,68.24486753877768,1,3
M0214,P09,Fresadora,B,10.797215422511822,84.08680743320541,Preventivo,0.5270953167605926,Centro,0.6631797739082478,23.196749361855407,713.403333760861,1,24
M0215,P08,Torno,A,7.923677854310521,104.20128557313122,Correctivo,0.5172835581994027,Centro,0.5300840248883054,26.13774261615842,653.6351758836695,1,22
M0216,P02,Prensa,A,9.838342239017658,69.55492771851718,Correctivo,0.8708775974932278,Sur,0.6112808956532385,23.775750060961073,188.90384194215895,1,7
M0217,P08,Fresadora,B,3.173095506839377,106.42214036743042,Preventivo,0.8069153093290173,Centro,0.5300840248883054,26.13774261615842,381.6017970792849,1,13
M0218,P07,Fresadora,B,2.5670157989370535,79.5571512172711,Preventivo,0.5376963587848245,Centro,0.6303256713678888,17.019784434442585,296.7285802772566,1,10
M0219,P10,Fresadora,A,3.2351625103897543,104.10852394023466,Correctivo,0.6438022912291291,Sur,0.8007702861329701,23.83049166876269,340.85278176975237,1,12
M0220,P02,Prensa,B,4.684809962697413,60.754502700836184,Preventivo,0.7759725217098671,Sur,0.6112808956532385,23.775750060961073,628.6147571387319,1,21
M0221,P10,Fresadora,B,6.324492055176363,77.80357074377251,Correctivo,0.5893617464820841,Sur,0.8007702861329701,23.83049166876269,453.8859411297849,1,16
M0222,P03,Torno,C,6.433328142067591,43.49880124118829,Correctivo,0.44985268355511393,Centro,0.7363271954206225,21.46632597757719,720,0,24
M0223,P10,Fresadora,B,7.017475240348806,68.11402656393261,Correctivo,0.6625337048464037,Sur,0.8007702861329701,23.83049166876269,48.265827655216384,1,2
M0224,P01,Torno,B,3.0561558370106323,79.11760995103185,Correctivo,0.7515702860865824,Centro,0.5916641178967565,20.75990227476123,516.9099650018592,1,18
M0225,P04,Prensa,C,6.689321121178879,82.43833854310104,Correctivo,0.8909208920333201,Sur,0.5948147700714784,26.266803606258584,38.664790226349076,1,2
M0226,P01,Torno,B,10.167697307730426,76.71309630340487,Correctivo,0.5114488346155058,Centro,0.5916641178967565,20.75990227476123,182.39407745009137,1,7
M0227,P09,Prensa,B,6.5622122727643735,65.35972992064079,Correctivo,0.6694634880835296,Centro,0.6631797739082478,23.196749361855407,81.90035984924947,1,3
M0228,P08,Torno,A,3.0122259268305847,77.60410828026232,Preventivo,0.6208725644040567,Centro,0.5300840248883054,26.13774261615842,434.5795067020772,1,15
M0229,P06,Torno,B,3.6878704545560126,81.73814453259112,Correctivo,0.8008600165504987,Sur,0.5599365188521057,27.3467055328597,41.54872145899165,1,2
M0230,P07,Prensa,C,3.7125441617803774,93.64757952873666,Correctivo,0.24985001138226534,Centro,0.6303256713678888,17.019784434442585,611.099540588275,1,21
M0231,P07,Torno,B,6.662545248267022,88.38503271165551,Preventivo,0.6254600909792913,Centro,0.6303256713678888,17.019784434442585,320.73346029450215,1,11
M0232,P10,Prensa,C,6.042213492618988,83.52231313787817,Preventivo,0.7837831758079183,Sur,0.8007702861329701,23.83049166876269,171.8213489189357,1,6
M0233,P11,Fresadora,A,8.862704008677976,92.122717107673,Preventivo,0.8073735352682395,Norte,0.6948780745805822,25.411629283364377,309.8817700256321,1,11
M0234,P09,Torno,A,20,47.23018580792742,Preventivo,0.7061795634634687,Centro,0.6631797739082478,23.196749361855407,169.9812014622218,1,6
M0235,P11,Torno,A,4.710251099567599,53.01539531658824,Preventivo,0.8560849942702992,Norte,0.6948780745805822,25.411629283364377,459.4985180956459,1,16
M0236,P04,Prensa,B,3.0553780895473728,101.66615526467828,Correctivo,0.8259817819925992,Sur,0.5948147700714784,26.266803606258584,422.33262883288495,1,15
M0237,P08,Torno,C,3.4977053245209238,104.60208905727353,Correctivo,0.6775719493207493,Centro,0.5300840248883054,26.13774261615842,229.18647546430964,1,8
M0238,P08,Torno,A,9.233684759938107,82.87457019483762,Correctivo,0.7578274931247456,Centro,0.5300840248883054,26.13774261615842,155.8104898679162,1,6
M0239,P06,Prensa,C,4.615043284209655,72.2469224208681,Correctivo,0.6364804931925238,Sur,0.5599365188521057,27.3467055328597,532.1540694750789,1,18
M0240,P01,Torno,B,4.2663082549174085,107.03836361685498,Preventivo,0.6411343807614078,Centro,0.5916641178967565,20.75990227476123,702.3668345490845,1,24
M0241,P01,Fresadora,A,16.494506996519707,77.71124155787483,Preventivo,0.9440145431998803,Centro,0.5916641178967565,20.75990227476123,42.9049491206596,1,2
M0242,P12,Prensa,B,7.24769231052312,63.495726655859535,Preventivo,0.6976633462576217,Norte,0.7256822092033763,18.05302548860507,54.50107643036567,1,2
M0243,P06,Torno,C,7.6209808634693275,78.15204730781076,Correctivo,0.9521573298329037,Sur,0.5599365188521057,27.3467055328597,532.5364087664875,1,18
M0244,P07,Prensa,A,3.99944304673553,81.060160677934,Correctivo,0.6697901528039004,Centro,0.6303256713678888,17.019784434442585,374.91798498587,1,13
M0245,P07,Torno,B,5.382136515392639,93.65725904136899,Correctivo,0.8314925104216128,Centro,0.6303256713678888,17.019784434442585,70.97813321202088,1,3
M0246,P06,Torno,B,4.227019467058545,79.50543430535637,Preventivo,0.35440973041917395,Sur,0.5599365188521057,27.3467055328597,553.6287811175471,1,19
M0247,P04,Prensa,A,8.25626411673221,65.11849657252647,Correctivo,0.6027486432287104,Sur,0.5948147700714784,26.266803606258584,217.17225646347953,1,8
M0248,P04,Torno,B,11.48010274448198,100.96072421542917,Correctivo,0.34642979707398136,Sur,0.5948147700714784,26.266803606258584,79.53417265088356,1,3
M0249,P03,Prensa,B,9.055291551283839,65.91936578181786,Preventivo,0.6702505781904852,Centro,0.7363271954206225,21.46632597757719,693.3148021112686,1,24
M0250,P11,Torno,B,6.607341133066416,73.6702994978102,Preventivo,0.4444078048440805,Norte,0.6948780745805822,25.411629283364377,521.3878257459097,1,18
M0251,P05,Prensa,A,5.739666551369661,46.64565995342508,Preventivo,0.447541837788036,Centro,0.5534500108826634,29.812299145379253,393.0483746300734,1,14
M0252,P07,Prensa,C,3.8291288828526726,65.36470396201481,Correctivo,0.8314623164591479,Centro,0.6303256713678888,17.019784434442585,330.3475509045404,1,12
M0253,P07,Torno,B,10.866575080434883,77.73443281686477,Correctivo,0.7673043569910385,Centro,0.6303256713678888,17.019784434442585,135.84539472569585,1,5
M0254,P02,Torno,B,6.046799333678368,92.14054593220199,Correctivo,0.7782599505906854,Sur,0.6112808956532385,23.775750060961073,720,0,24
M0255,P08,Fresadora,A,10.388018045610064,118.13299860760361,Correctivo,0.4336975949304714,Centro,0.5300840248883054,26.13774261615842,326.3107262640579,1,11
M0256,P06,Prensa,B,12.574898736701766,78.51321025226623,Preventivo,0.8698733047725086,Sur,0.5599365188521057,27.3467055328597,60.96691146567433,1,3
M0257,P09,Fresadora,A,10.707985204369582,33.9429968454926,Correctivo,0.7594530732932048,Centro,0.6631797739082478,23.196749361855407,74.96604781768173,1,3
M0258,P10,Prensa,A,1.556788580622777,69.21136620327461,Correctivo,0.6645632531496752,Sur,0.8007702861329701,23.83049166876269,455.55649730604443,1,16
M0259,P06,Torno,C,9.255622482983501,74.19865916509264,Preventivo,0.8377715184139668,Sur,0.5599365188521057,27.3467055328597,235.03132749600314,1,8
M0260,P04,Torno,B,5.103393447686127,52.54821626801608,Correctivo,0.6363099888161372,Sur,0.5948147700714784,26.266803606258584,457.62747826870594,1,16
M0261,P02,Prensa,C,9.571831110636007,88.31475512687116,Preventivo,0.53880745433095,Sur,0.6112808956532385,23.775750060961073,11.227908422108145,1,1
M0262,P03,Prensa,B,2.829238785369138,113.26002250700809,Preventivo,0.7875293164977724,Centro,0.7363271954206225,21.46632597757719,136.08765894170483,1,5
M0263,P02,Prensa,B,3.097207976847986,86.07855473223835,Correctivo,0.8068654431489332,Sur,0.6112808956532385,23.775750060961073,14.08932015582519,1,1
M0264,P04,Torno,B,6.327179991229794,69.46572173725131,Correctivo,0.3588249931232963,Sur,0.5948147700714784,26.266803606258584,720,0,24
M0265,P07,Prensa,A,12.493264966141538,98.18942471797257,Preventivo,0.7927628544448566,Centro,0.6303256713678888,17.019784434442585,424.5621483301822,1,15
M0266,P07,Fresadora,B,2.97718183931727,93.57836181700156,Preventivo,0.4855252729463041,Centro,0.6303256713678888,17.019784434442585,720,0,24
M0267,P01,Prensa,A,3.7361550540484463,67.074781438815,Preventivo,0.8487871622697505,Centro,0.5916641178967565,20.75990227476123,239.65089387160617,1,8
M0268,P01,Torno,B,9.429535071709148,97.62604665835697,Correctivo,0.5318571466630372,Centro,0.5916641178967565,20.75990227476123,261.13432753932324,1,9
M0269,P07,Fresadora,B,3.478024312803207,59.380169811325786,Preventivo,0.6697915716474807,Centro,0.6303256713678888,17.019784434442585,720,0,24
M0270,P02,Torno,B,8.969352953816518,76.35587805065218,Preventivo,0.9210334168973163,Sur,0.6112808956532385,23.775750060961073,210.66498155443895,1,8
M0271,P04,Fresadora,A,6.3708224199436865,76.26211633078928,Correctivo,0.8197783981902441,Sur,0.5948147700714784,26.266803606258584,492.54940799985866,1,17
M0272,P03,Torno,B,5.271055023430035,46.62873364651417,Correctivo,0.8129581324732913,Centro,0.7363271954206225,21.46632597757719,13.35931956906935,1,1
M0273,P08,Torno,C,17.64655017762807,64.76953778820224,Preventivo,0.5748808198087673,Centro,0.5300840248883054,26.13774261615842,94.94831438988737,1,4
M0274,P11,Fresadora,B,9.093235077645643,79.16507948403758,Correctivo,0.6354146158989655,Norte,0.6948780745805822,25.411629283364377,76.99552085562223,1,3
M0275,P12,Torno,B,3.1273560797886,81.58346681896208,Correctivo,0.6637239709750195,Norte,0.7256822092033763,18.05302548860507,702.880380284127,1,24
M0276,P12,Torno,A,14.513346338818476,62.8412152528379,Preventivo,0.9234524929817679,Norte,0.7256822092033763,18.05302548860507,56.870226565782175,1,2
M0277,P08,Fresadora,C,3.864643019714915,83.01566159986609,Correctivo,0.5287526844170009,Centro,0.5300840248883054,26.13774261615842,114.53927338319644,1,4
M0278,P11,Fresadora,C,6.895668415985758,82.83209115408913,Correctivo,0.7014132357514231,Norte,0.6948780745805822,25.411629283364377,553.2048936999863,1,19
M0279,P06,Prensa,C,6.326398428756318,64.8569347524119,Preventivo,0.6666167692483517,Sur,0.5599365188521057,27.3467055328597,140.6148305472286,1,5
M0280,P07,Prensa,B,5.969564727468028,97.5483107999218,Preventivo,0.754327944643469,Centro,0.6303256713678888,17.019784434442585,30.959856703167052,1,2
M0281,P11,Torno,A,3.3885326128837834,86.41120918539445,Preventivo,0.8473975998376961,Norte,0.6948780745805822,25.411629283364377,153.6936670558019,1,6
M0282,P12,Torno,A,16.61166939546456,62.99270932863052,Correctivo,0.7771404916161678,Norte,0.7256822092033763,18.05302548860507,70.45882683101352,1,3
M0283,P12,Torno,A,10.073690575479286,54.850115627259555,Preventivo,0.5713830292412342,Norte,0.7256822092033763,18.05302548860507,720,0,24
M0284,P05,Prensa,A,3.7215421104428317,78.45124831542265,Preventivo,0.5986482911411519,Centro,0.5534500108826634,29.812299145379253,85.58033406655082,1,3
M0285,P11,Torno,C,3.833777022187826,89.3609131409324,Correctivo,0.541320340578233,Norte,0.6948780745805822,25.411629283364377,601.7314859511962,1,21
M0286,P11,Prensa,A,14.225418400819901,46.576296958369745,Correctivo,0.5015201094084022,Norte,0.6948780745805822,25.411629283364377,216.41787458719128,1,8
M0287,P05,Torno,C,3.9914958414540123,101.25238907616603,Correctivo,0.6464703899035232,Centro,0.5534500108826634,29.812299145379253,113.33697421284697,1,4
M0288,P11,Fresadora,B,5.419595198395779,90.10867380698174,Correctivo,0.878286996323512,Norte,0.6948780745805822,25.411629283364377,408.78369265890194,1,14
M0289,P05,Fresadora,C,6.552906929588818,64.6026130305698,Correctivo,0.8307655338885348,Centro,0.5534500108826634,29.812299145379253,120.36084976156623,1,5
M0290,P09,Torno,A,4.766386268659158,106.955067739338,Correctivo,0.7551710476314014,Centro,0.6631797739082478,23.196749361855407,145.85726261589645,1,5
M0291,P06,Prensa,B,9.371169780747506,82.8778552364956,Correctivo,0.6723706478841989,Sur,0.5599365188521057,27.3467055328597,100.75403644588847,1,4
M0292,P02,Prensa,A,4.114450386857065,109.25783502579924,Preventivo,0.664162579602465,Sur,0.6112808956532385,23.775750060961073,329.1237910792065,1,11
M0293,P05,Prensa,C,5.638214375071069,71.54431979863625,Preventivo,0.7583809688715969,Centro,0.5534500108826634,29.812299145379253,267.9453977988805,1,9
M0294,P12,Prensa,A,8.00308020725556,92.76105285036279,Preventivo,0.7394470419721271,Norte,0.7256822092033763,18.05302548860507,664.8504553059486,1,23
M0295,P04,Fresadora,C,7.945218505844934,63.54808715668574,Correctivo,0.7992342764404016,Sur,0.5948147700714784,26.266803606258584,176.44459008149352,1,6
M0296,P06,Prensa,B,2.578032714648897,72.16889997017769,Preventivo,0.4106278229406968,Sur,0.5599365188521057,27.3467055328597,395.9014193222317,1,14
M0297,P10,Fresadora,B,9.524651737435383,68.18002944136472,Correctivo,0.9105226993987159,Sur,0.8007702861329701,23.83049166876269,494.7162313250967,1,17
M0298,P07,Fresadora,A,4.822257799348379,57.62084715188079,Preventivo,0.7395212024343425,Centro,0.6303256713678888,17.019784434442585,270.1943201331776,1,10
M0299,P08,Fresadora,C,6.443968643977666,85.8644185216948,Correctivo,0.8230366918358603,Centro,0.5300840248883054,26.13774261615842,120.43218244566015,1,5
M0300,P12,Prensa,A,5.5279325991280706,114.60433097526197,Correctivo,0.7929265615434009,Norte,0.7256822092033763,18.05302548860507,47.7514731428283,1,2
M0301,P01,Fresadora,B,9.82321132531732,45.959118117288504,Correctivo,0.6908144661572765,Centro,0.5916641178967565,20.75990227476123,354.9710621679955,1,12
M0302,P12,Fresadora,A,4.211954930935937,91.62517626605452,Preventivo,0.5589240702596728,Norte,0.7256822092033763,18.05302548860507,539.4634508475898,1,18
M0303,P03,Fresadora,B,11.022611102314212,63.084042399298255,Preventivo,0.32382229208091856,Centro,0.7363271954206225,21.46632597757719,377.55179830267264,1,13
M0304,P04,Torno,C,11.642659166709894,80.73765043775794,Preventivo,0.4363919908257795,Sur,0.5948147700714784,26.266803606258584,88.30308154224394,1,3
M0305,P12,Fresadora,C,8.60073419398907,63.0290960278201,Correctivo,0.8721944532756207,Norte,0.7256822092033763,18.05302548860507,282.36383400543014,1,10
M0306,P07,Fresadora,C,8.471354312307243,93.37555408859465,Correctivo,0.919983099344277,Centro,0.6303256713678888,17.019784434442585,74.05159245422524,1,3
M0307,P03,Fresadora,B,13.142192703092803,48.583699506958055,Correctivo,0.7592670586260368,Centro,0.7363271954206225,21.46632597757719,326.57147720866885,1,11
M0308,P02,Prensa,B,5.259829331222331,71.05489008040641,Correctivo,0.7857706314782721,Sur,0.6112808956532385,23.775750060961073,334.3018464689323,1,12
M0309,P04,Fresadora,C,13.357241275867796,89.21999266025814,Correctivo,0.8057058772248645,Sur,0.5948147700714784,26.266803606258584,159.34511632295454,1,6
M0310,P02,Fresadora,B,9.34549572681981,113.71589547230218,Preventivo,0.5865605574460109,Sur,0.6112808956532385,23.775750060961073,620.3718176846903,1,21
M0311,P09,Prensa,A,9.683278688800547,78.75558170035315,Preventivo,0.4444635902857493,Centro,0.6631797739082478,23.196749361855407,103.9691125769856,1,4
M0312,P07,Torno,B,7.451726596298252,101.31287139082048,Preventivo,0.7378914056286555,Centro,0.6303256713678888,17.019784434442585,104.74987412557998,1,4
M0313,P04,Prensa,A,7.961290042902355,46.76136596709775,Correctivo,0.8960518945657364,Sur,0.5948147700714784,26.266803606258584,42.76510806482791,1,2
M0314,P02,Prensa,B,4.231288105650287,91.09505301058832,Preventivo,0.42794132622278164,Sur,0.6112808956532385,23.775750060961073,655.7015588947793,1,22
M0315,P02,Prensa,C,6.481310042029675,55.03074439440914,Correctivo,0.8517588136099676,Sur,0.6112808956532385,23.775750060961073,71.33198273925501,1,3
M0316,P02,Torno,A,4.58631735690271,49.83346254042933,Correctivo,0.7064221115543536,Sur,0.6112808956532385,23.775750060961073,490.1191299162511,1,17
M0317,P03,Prensa,C,8.515907343289731,55.753573086298154,Preventivo,0.6867326033122337,Centro,0.7363271954206225,21.46632597757719,301.6687599909803,1,11
M0318,P03,Torno,A,4.4723777133592435,73.42840156123289,Preventivo,0.6170478199879115,Centro,0.7363271954206225,21.46632597757719,60.06227766872937,1,3
M0319,P07,Torno,A,6.40560860116093,79.5102937848629,Correctivo,0.37172989953605934,Centro,0.6303256713678888,17.019784434442585,720,0,24
M0320,P02,Prensa,B,8.008458782205206,69.27391878978541,Preventivo,0.7308276608591228,Sur,0.6112808956532385,23.775750060961073,231.72482033738365,1,8
M0321,P02,Torno,A,5.144421468144208,82.59239620262206,Correctivo,0.7876559870572241,Sur,0.6112808956532385,23.775750060961073,238.27791586262464,1,8
M0322,P05,Torno,A,6.050687612355714,83.1521925327452,Preventivo,0.755350662221417,Centro,0.5534500108826634,29.812299145379253,520.6257585146589,1,18
M0323,P11,Fresadora,A,3.3829856194511074,79.37355370434793,Correctivo,0.5776751629668506,Norte,0.6948780745805822,25.411629283364377,493.13619145645356,1,17
M0324,P07,Prensa,A,3.381283266342013,52.72760338771904,Correctivo,0.5585121037954724,Centro,0.6303256713678888,17.019784434442585,244.42244971163933,1,9
M0325,P09,Fresadora,B,4.809437845602706,107.71663310610782,Correctivo,0.7443423587889864,Centro,0.6631797739082478,23.196749361855407,423.18235794238564,1,15
M0326,P05,Torno,A,13.89677979956688,68.18665936455386,Preventivo,0.33663518080497246,Centro,0.5534500108826634,29.812299145379253,484.63672142402766,1,17
M0327,P04,Fresadora,B,4.702251530364366,74.70944619917083,Preventivo,0.7002741764137329,Sur,0.5948147700714784,26.266803606258584,354.04202264607846,1,12
M0328,P11,Prensa,B,10.808629573066481,122.47461081851097,Correctivo,0.6281613533361191,Norte,0.6948780745805822,25.411629283364377,309.8098732923005,1,11
M0329,P03,Torno,C,11.663651049906836,89.61809044209772,Correctivo,0.5891352695835068,Centro,0.7363271954206225,21.46632597757719,306.3010675180053,1,11
M0330,P11,Torno,A,8.24225865839803,77.04719116465934,Preventivo,0.4347881154213251,Norte,0.6948780745805822,25.411629283364377,174.41921743709568,1,6
M0331,P03,Torno,B,7.882013957385853,68.94841105580635,Correctivo,0.752228648059543,Centro,0.7363271954206225,21.46632597757719,129.05117977918414,1,5
M0332,P01,Fresadora,A,9.128693798353998,97.87242335082598,Correctivo,0.7127701979041575,Centro,0.5916641178967565,20.75990227476123,128.09814096443728,1,5
M0333,P11,Torno,B,3.8820666360290437,70.203519480228465,Correctivo,0.8765449167738621,Norte,0.6948780745805822,25.411629283364377,387.02119795769073,1,13
M0334,P10,Torno,A,4.888363121994958,76.443976219321,Preventivo,0.651011845456769,Sur,0.8007702861329701,23.83049166876269,720,0,24
M0335,P07,Fresadora,B,10.326641834477995,96.8576902571986,Preventivo,0.39905891267095234,Centro,0.6303256713678888,17.019784434442585,695.9683677420754,1,24
M0336,P05,Fresadora,B,15.284517938791014,100.23808248804116,Correctivo,0.7433705800022719,Centro,0.5534500108826634,29.812299145379253,136.17545452359664,1,5
M0337,P04,Prensa,A,7.021528245870886,109.33169998096686,Correctivo,0.66382226638473385,Sur,0.5948147700714784,26.266803606258584,191.80706394673206,1,7
M0338,P09,Prensa,A,6.0766976201066525,124.48314341810124,Preventivo,0.7711919744856403,Centro,0.6631797739082478,23.196749361855407,533.5087078816828,1,18
M0339,P05,Prensa,B,4.606841519272838,120.52634475926799,Preventivo,0.6788906487182198,Centro,0.5534500108826634,29.812299145379253,290.9825904740506,1,10
M0340,P06,Torno,A,4.743282553008394,76.56880982524504,Correctivo,0.38931980628069807,Sur,0.5599365188521057,27.3467055328597,720,0,24
M0341,P01,Fresadora,B,8.792583006795626,66.82627191258037,Preventivo,0.6566715560552396,Centro,0.5916641178967565,20.75990227476123,484.9176068753013,1,17
M0342,P02,Prensa,A,5.431634538368076,69.23685294273373,Correctivo,0.6451974524050669,Sur,0.6112808956532385,23.775750060961073,59.58742216409139,1,2
M0343,P07,Torno,A,11.646577652078385,87.1838378157381,Correctivo,0.4482024534096207,Centro,0.6303256713678888,17.019784434442585,262.89632577600725,1,9
M0344,P06,Prensa,B,3.6985508013290427,75.85443708416483,Preventivo,0.8721340046528321,Sur,0.5599365188521057,27.3467055328597,537.9692567463409,1,18
M0345,P06,Torno,A,16.045438891380307,87.39253799066134,Correctivo,0.650704365538451,Sur,0.5599365188521057,27.3467055328597,24.057495825455163,1,1
M0346,P09,Torno,B,8.977621340889877,112.33671092576881,Preventivo,0.62732373040076606,Centro,0.6631797739082478,23.196749361855407,528.4756367042304,1,18
M0347,P04,Prensa,A,6.224379962740812,69.5248378926987,Correctivo,0.4585274590013989,Sur,0.5948147700714784,26.266803606258584,597.4425335136908,1,20
M0348,P03,Torno,C,3.7757524354942933,96.95965361177417,Correctivo,0.808084105624984,Centro,0.7363271954206225,21.46632597757719,234.20781927485933,1,8
M0349,P03,Prensa,C,10.21854742217471,96.7618638048593,Preventivo,0.897968919373093,Centro,0.7363271954206225,21.46632597757719,145.40911621300617,1,5
M0350,P02,Prensa,A,13.965039175944165,75.12790757802608,Preventivo,0.6345404137921679,Sur,0.6112808956532385,23.775750060961073,307.3387672791771,1,11
M0351,P10,Prensa,B,2.425492575320949,87.55957218012006,Preventivo,0.6840797652766826,Sur,0.8007702861329701,23.83049166876269,45.13196510088004,1,2
M0352,P05,Fresadora,B,4.60702491365014,101.16769326224016,Correctivo,0.5615146461748226,Centro,0.5534500108826634,29.812299145379253,561.0120843035652,1,19
M0353,P07,Prensa,B,7.415789880245689,58.86055192910602,Correctivo,0.8631413285739379,Centro,0.6303256713678888,17.019784434442585,15.790281330806295,1,1
M0354,P05,Fresadora,A,3.159407096692864,97.69535846661664,Correctivo,0.7001691644974538,Centro,0.5534500108826634,29.812299145379253,599.6260630127241,1,20
M0355,P06,Fresadora,C,4.588387919027203,58.095143965075394,Correctivo,0.6097197918060301,Sur,0.5599365188521057,27.3467055328597,583.6610837913454,1,20
M0356,P04,Fresadora,C,6.082511659331813,103.75080719246108,Preventivo,0.7727108282795272,Sur,0.5948147700714784,26.266803606258584,99.48060754567997,1,4
